Date,Estimate,Actual
2022-05-04,None,None
2022-02-14,None,None
2021-11-04,0.92,None
2021-08-05,1.2,1.52
2021-05-06,0.97,1.05
2021-02-16,0.93,0.94
2020-11-05,0.54,0.81
2020-08-03,0.5,0.66
2020-05-04,0.72,0.11
2020-02-13,1,1.03
2019-11-01,1,0.56
2019-08-07,1.15,1.43
2019-05-06,1.06,1.58
2019-02-13,0.42,-0.63
2018-10-31,0.12,-0.34
2018-08-02,1.21,1.05
2018-05-02,1.27,1.04
2018-02-08,0.75,0.57
2017-11-02,-0.79,-1.22
2017-08-02,1.2,1.53
2017-05-03,1.08,1.36
2017-02-14,1.18,-2.72
2016-11-02,1.21,1
2016-08-02,0.93,0.98
2016-05-02,1,0.65
2016-02-11,-0.93,-1.1
2015-11-02,1.03,0.52
2015-08-03,1.22,1.39
2015-04-30,1.19,1.22
2015-02-12,1.05,0.97
2014-11-03,1.09,1.21
2014-08-04,1.05,1.25
2014-05-05,1.07,1.21
2014-02-13,0.96,1.15
2013-10-31,0.94,0.96
2013-08-01,0.85,1.12
2013-05-02,0.87,1.34
2013-02-21,-0.08,0.2
2012-11-01,0.86,1
2012-08-02,0.57,1.06
2012-05-03,1.12,1.65
2012-02-23,0.63,0.82
2011-11-03,-0.63,-1.6
2011-08-04,0.92,0.69
2011-05-05,-0.15,1.3
2011-02-24,-16.98,-16.2
2010-11-05,1.35,-1.47
2010-08-06,0.99,1.43
2010-05-07,0.48,1.75
2010-02-26,-3.94,-53.23
2009-11-06,1.98,2.85
2009-08-07,1.67,2.57
2009-05-07,-1.17,-19.4
2009-03-02,-7.37,-283.4
2008-11-10,-17.96,-68.4
2008-08-06,12.61,-10.2
2008-05-08,-15.24,-28.2
2008-02-28,12,-25
2007-11-07,32.42,27
2007-08-08,32.25,35.4
2007-05-10,30.86,33.6
2007-03-01,29.89,29.4
2006-11-09,28.42,30.6
2006-08-09,27.74,31.6
2006-05-10,27.12,25.8
2006-03-16,4.87,2.8
2005-11-14,15.69,13.6
2005-08-09,24.21,25.4
2005-06-28,23.55,24.2
2005-02-09,22.26,23.4
2004-10-21,19.57,19.4
2004-07-22,22.3,22.8
2004-04-22,21.2,21.6
2004-02-11,20.71,21
2003-10-23,19.54,19.6
2003-07-24,18.8,19.2
2003-04-24,17.71,18
2003-02-13,4.25,4
2002-10-24,17.55,17
2002-07-25,17.01,16.8
2002-04-25,16.22,16.2
2002-02-07,15.68,15.4
2001-10-25,10.85,11
2001-07-26,13.95,14
2001-04-26,13.24,13.4
2001-02-08,12.96,13
2000-10-26,12.13,12.2
2000-07-27,12.23,12.27
2000-04-27,11.48,11.6
2000-02-10,11.19,11.2
1999-10-28,10.7,10.8
1999-07-22,10.57,10.77
1999-04-22,9.9,9.92
1999-02-11,9.86,10.13
1998-10-22,9.47,9.49
1998-07-23,9.26,9.53
1998-04-23,8.62,8.6
1998-02-10,8.63,8.96
1997-10-23,8.24,8.39
1997-07-24,7.98,8.2
