Date,Estimate,Actual
2022-04-19,None,None
2022-02-08,None,None
2021-10-19,1.71,None
2021-07-21,1.71,1.98
2021-04-21,1.55,1.97
2021-02-10,1.83,2
2020-10-21,1.6,1.87
2020-07-22,1.3,1.6
2020-04-20,1.28,1.4
2020-02-12,1.49,1.53
2019-10-23,1.44,1.48
2019-07-24,1.36,1.4
2019-05-10,1.23,1.2
2019-02-20,1.32,1.38
2018-10-24,1.42,1.41
2018-07-25,1.54,1.56
2018-04-25,1.37,1.43
2018-03-01,1.35,1.39
2017-11-09,1.49,1.53
2017-07-26,1.57,1.6
2017-04-26,1.41,1.44
2017-02-08,1.37,1.42
2016-10-26,1.36,1.44
2016-07-27,1.36,1.43
2016-04-27,1.15,1.23
2016-02-10,1.11,1.14
2015-10-21,1.1,1.14
2015-07-22,1.1,1.15
2015-04-22,1.02,1.07
2015-02-11,1.01,1.02
2014-10-22,0.98,1.01
2014-07-23,0.94,0.96
2014-04-23,0.87,0.89
2014-02-13,0.91,0.91
2013-10-23,0.88,0.9
2013-07-24,0.9,0.92
2013-04-24,0.87,0.87
2013-02-06,0.75,0.78
2012-10-24,0.73,0.75
2012-07-25,0.72,0.74
2012-04-25,0.65,0.7
2012-02-08,0.67,0.68
2011-10-26,0.64,0.65
2011-07-27,0.6,0.61
2011-04-27,0.58,0.58
2011-02-09,0.6,0.62
2010-10-27,0.58,0.6
2010-07-28,0.56,0.58
2010-04-28,0.55,0.56
2010-02-03,0.56,0.61
2009-10-21,0.55,0.57
2009-07-22,0.57,0.57
2009-04-22,0.54,0.58
2009-02-04,0.59,0.61
2008-10-20,0.62,0.63
2008-07-21,0.61,0.64
2008-04-21,0.57,0.6
2008-02-04,0.57,0.59
2007-10-22,0.56,0.58
2007-07-23,0.56,0.57
2007-04-23,0.53,0.54
2007-01-31,0.52,0.53
2006-10-18,0.51,0.52
2006-07-20,0.49,0.49
2006-04-20,0.46,0.48
2006-02-02,0.47,0.46
2005-10-20,0.45,0.45
2005-07-21,0.44,0.45
2005-04-21,0.41,0.43
2005-02-03,0.42,0.42
2004-10-21,0.41,0.4
2004-07-22,0.39,0.41
2004-04-22,0.37,0.38
2004-01-22,0.4,0.4
2003-10-16,0.39,0.39
2003-07-17,0.36,0.36
2003-04-24,0.33,0.33
2003-01-23,0.38,0.38
2002-10-17,0.36,0.36
2002-07-18,0.34,0.34
2002-04-18,0.3,0.3
2002-01-24,0.32,0.32
2001-10-17,0.3,0.3
2001-07-18,0.27,0.28
2001-04-18,0.35,0.35
2001-01-25,0.52,0.51
2000-10-19,0.46,0.47
2000-07-20,0.39,0.39
2000-04-19,0.31,0.31
2000-01-25,0.45,0.45
1999-10-19,0.42,0.42
1999-07-20,0.37,0.37
1999-04-20,0.31,0.31
1999-01-21,0.31,0.31
1998-10-19,0.37,0.37
1998-07-17,0.35,0.35
1998-04-16,0.31,0.31
1998-01-21,0.37,0.36
1997-10-15,0.33,0.33
1997-07-17,0.35,0.36
