Date,Estimate,Actual
2021-10-18,1.94,None
2021-07-19,2.19,1.94
2021-04-15,1.57,1.88
2021-01-21,1.58,1.59
2020-10-19,1.92,1.93
2020-07-16,0.71,0.99
2020-04-27,1.18,1.19
2020-01-16,1.34,1.31
2019-10-17,1.61,1.67
2019-07-18,1.83,1.85
2019-04-18,1.21,1.38
2019-01-17,1.1,1.15
2018-10-18,1.45,1.45
2018-07-19,1.88,1.9
2018-04-19,1.39,1.39
2018-01-18,1.18,1.19
2017-10-19,1.52,1.52
2017-07-20,1.82,1.83
2017-04-20,1.32,1.35
2017-01-19,1.18,1.19
2016-10-20,1.56,1.56
2016-07-21,1.85,1.85
2016-04-21,1.3,1.31
2016-01-21,1.22,1.23
2015-10-15,1.6,1.61
2015-07-16,1.64,1.67
2015-04-16,1.17,1.19
2015-01-15,0.99,1.06
2014-10-16,1.38,1.41
2014-07-17,1.39,1.42
2014-04-17,0.93,0.99
2014-01-16,0.86,0.91
2013-10-17,1.17,1.22
2013-07-18,1.17,1.23
2013-04-18,0.77,0.79
2013-01-14,0.77,0.77
2012-10-18,1.1,1.12
2012-07-19,1.18,1.18
2012-04-19,0.85,0.91
2012-01-19,0.64,0.66
2011-10-20,0.96,0.98
2011-07-21,1.01,1.06
2011-04-21,0.67,0.7
2011-01-20,0.56,0.63
2010-10-21,0.73,0.8
2010-07-15,0.72,0.82
2010-04-15,0.31,0.35
2010-01-21,0.37,0.43
2009-10-15,0.45,0.49
2009-07-16,0.38,0.46
2009-04-16,0.07,0.1
2009-01-16,0.2,0.21
2008-10-16,0.64,0.69
2008-07-17,0.77,0.81
2008-04-17,0.55,0.54
2008-01-17,0.56,0.59
2007-10-18,0.69,0.69
2007-07-19,0.77,0.77
2007-04-19,0.54,0.6
2007-01-18,0.51,0.48
2006-10-19,0.64,0.64
2006-07-20,0.75,0.82
2006-04-20,0.54,0.64
2006-01-19,0.42,0.43
2005-10-20,0.57,0.57
2005-07-21,0.7,0.71
2005-04-21,0.53,0.55
2005-01-20,0.51,0.55
2004-10-22,0.52,0.57
2004-07-15,0.54,0.55
2004-04-15,0.29,0.35
2004-01-15,0.37,0.38
2003-10-16,0.4,0.43
2003-07-17,0.43,0.47
2003-04-17,0.26,0.26
2003-01-16,0.29,0.28
2002-10-17,0.39,0.39
2002-07-18,0.4,0.45
2002-04-18,0.26,0.29
2002-01-17,0.22,0.25
2001-10-19,0.27,0.28
2001-07-19,0.44,0.46
2001-04-19,0.33,0.38
2001-01-18,0.35,0.38
2000-10-19,0.44,0.44
2000-07-20,0.6,0.59
2000-04-20,0.46,0.5
2000-01-20,0.46,0.47
1999-10-21,0.44,0.45
1999-07-15,0.49,0.53
1999-04-15,0.4,0.41
1999-01-21,0.47,0.48
1998-10-15,0.47,0.47
1998-07-16,0.62,0.61
1998-04-16,0.51,0.54
1998-01-15,0.47,0.49
1997-10-16,0.5,0.48
1997-07-17,0.6,0.61
1997-04-17,0.45,0.46
1997-01-16,0.45,0.42
