Date,Estimate,Actual
2022-10-20,None,None
2022-07-21,None,None
2022-04-19,None,None
2021-07-22,0.81,0.94
2021-04-20,0.69,0.93
2021-01-21,0.69,0.78
2020-10-22,0.6,0.78
2020-07-23,0.2,0.23
2020-04-21,0.33,0.04
2020-01-22,0.72,0.68
2019-10-22,0.73,0.75
2019-07-23,0.66,0.71
2019-04-23,0.62,0.63
2019-01-22,0.67,0.69
2018-10-23,0.63,0.64
2018-07-19,0.57,0.63
2018-04-24,0.48,0.57
2018-01-23,0.48,0.48
2017-10-24,0.47,1.35
2017-07-21,0.43,0.45
2017-04-25,0.37,0.38
2017-01-24,0.43,0.49
2016-10-20,0.41,0.65
2016-07-28,0.38,0.4
2016-04-21,0.34,0.4
2016-01-21,0.4,0.79
2015-10-20,0.4,0.45
2015-07-21,0.39,0.36
2015-04-21,0.37,0.44
2015-01-21,0.42,0.43
2014-10-16,0.43,0.39
2014-07-17,0.43,0.49
2014-04-17,0.41,0.36
2014-01-23,0.42,0.43
2013-10-17,0.41,0.41
2013-07-18,0.42,0.65
2013-04-18,0.39,0.46
2013-01-17,0.41,0.43
2012-10-18,0.38,0.4
2012-07-19,0.35,0.4
2012-04-19,0.37,0.36
2012-01-20,0.36,0.34
2011-10-20,0.33,0.4
2011-07-21,0.27,0.35
2011-04-21,0.26,0.1
2011-01-19,0.24,0.33
2010-10-21,0.17,0.22
2010-07-22,0.02,0.16
2010-04-22,-0.18,-0.09
2010-01-21,-0.31,-0.2
2009-10-22,-0.17,-0.2
2009-07-23,-0.34,1.15
2009-04-23,-0.27,-0.04
2009-01-22,0.01,-3.82
2008-10-21,0.18,-0.14
2008-07-22,0,-0.37
2008-04-22,0.48,0.55
2008-01-22,0.27,0.07
2007-10-19,0.68,0.61
2007-07-19,0.67,0.69
2007-04-19,0.65,0.65
2007-01-18,0.07,0.12
2006-10-19,0.67,0.68
2006-07-20,0.66,0.69
2006-04-18,0.64,0.65
2006-01-17,0.63,0.6
2005-10-18,0.71,0.71
2005-07-14,0.74,0.75
2005-04-14,0.73,0.73
2005-01-18,0.29,0.31
2004-10-14,0.8,0.83
2004-07-15,0.79,0.79
2004-04-15,0.75,0.75
2004-01-15,0.79,0.8
2003-10-14,0.77,0.77
2003-07-15,0.74,0.75
2003-04-15,0.72,0.72
2003-01-15,0.72,0.72
2002-10-15,0.7,0.7
2002-07-16,0.68,0.68
2002-04-16,0.66,0.66
2002-01-15,0.65,0.65
2001-10-16,0.61,0.62
2001-07-16,0.58,0.58
2001-04-16,0.51,0.51
2001-01-16,0.5,0.5
2000-10-16,0.48,0.48
2000-07-14,0.46,0.46
2000-04-14,0.44,0.44
2000-01-14,0.43,0.43
1999-10-15,0.41,0.41
1999-07-15,0.38,0.39
1999-04-15,0.37,0.37
1999-01-15,0.36,0.37
1998-10-15,0.34,0.35
1998-07-15,0.32,0.33
1998-04-15,0.31,0.31
1998-01-15,0.3,0.3
1997-10-15,0.29,0.29
1997-07-15,0.27,0.27
