Date,Estimate,Actual
2021-07-30,0.28,0.26
2021-04-29,0.36,0.38
2021-02-23,0.21,0.26
2020-10-29,0.06,0.09
2020-07-30,0.02,0.05
2020-04-30,0.13,0.14
2020-02-20,0.3,0.3
2019-10-24,0.26,0.29
2019-07-26,0.34,0.36
2019-04-26,0.63,0.73
2019-02-22,0.58,0.55
2018-10-26,0.28,0.25
2018-07-27,0.19,0.13
2018-04-27,0.27,0.28
2018-02-23,0.11,0.13
2017-10-27,0.07,0.07
2017-07-27,0.15,0.14
2017-04-28,0.16,0.19
2017-02-24,0.01,0.01
2016-10-28,-0.04,-0.04
2016-07-29,-0.08,-0.07
2016-04-29,-0.14,-0.13
2016-02-19,-0.03,-0.02
2015-10-23,0,-0.01
2015-07-24,0.04,0.03
2015-04-24,0.03,0.12
2015-02-20,0.22,0.23
2014-10-24,0.22,0.2
2014-07-24,0.25,0.28
2014-04-24,0.26,0.26
2014-02-20,0.18,0.18
2013-10-24,0.17,0.18
2013-07-24,0.19,0.23
2013-04-24,0.12,0.13
2013-02-21,0.1,0.14
2012-10-25,0.07,0.11
2012-07-24,0.03,0.03
2012-04-25,0.07,0.07
2012-02-20,0.07,0.1
2011-10-26,0.09,0.09
2011-07-27,0.07,0.1
2011-04-27,0.03,0.05
2011-02-22,0.05,0.05
2010-10-25,0.07,0.08
2010-07-22,0.04,0.05
2010-04-28,0.07,0.08
2010-02-21,0.11,0.13
2009-10-26,0.09,0.1
2009-07-23,0.08,0.1
2009-04-28,0.09,0.1
2009-02-12,0.1,0.11
2008-10-29,0.16,0.14
2008-07-24,0.19,0.18
2008-04-30,0.13,0.14
2008-02-13,0.11,0.11
2007-10-25,0.09,0.1
2007-07-25,0.1,0.1
2007-04-30,0.1,0.11
2007-02-15,0.09,0.09
2006-10-26,0.1,0.12
2006-07-24,0.1,0.12
2006-05-04,0.13,0.14
2006-02-16,0.14,0.14
2005-10-27,0.1,0.08
2005-07-28,0.08,0.08
2005-04-28,0.06,0.07
2005-02-21,0.06,0.07
2004-10-28,0.05,0.06
2004-07-29,0.05,0.05
2004-04-29,0.04,0.05
2004-02-17,0.05,0.05
2003-10-29,0.05,0.06
2003-07-29,0.04,0.05
2003-04-29,0.06,0.06
2003-02-18,0.03,0.03
2002-10-24,0.01,0.01
2002-07-24,0.01,0.01
2002-04-25,-0.01,0
2002-01-25,-0.01,-0.02
2001-10-22,0.03,0.03
2001-07-19,0.04,0.05
2001-04-23,0.09,0.1
2001-01-25,0.05,0.05
2000-10-25,0.03,0.02
2000-07-26,0.01,0.01
2000-04-25,0.01,0.01
2000-01-26,0.01,0.02
1999-10-25,0,0
1999-07-23,0,0
1999-04-23,-0.01,-0.01
1999-01-26,0,0
1998-10-22,0,-0.01
1998-07-22,0.01,0.01
1998-04-27,0.01,0.01
1998-01-27,0.03,0.03
1997-10-27,0,0.01
1997-07-25,0,0.01
1997-04-22,0.02,0.04
1997-01-29,0.01,0.01
1996-10-31,0,0
