Date,Estimate,Actual
2022-05-02,None,None
2022-02-21,None,None
2021-05-03,0.29,0.35
2021-02-22,0.31,0.09
2020-11-02,0.27,0.25
2020-08-03,0.24,0.25
2020-05-04,0.26,-0.43
2020-02-19,0.24,0.24
2019-10-30,0.25,0.26
2019-07-31,0.23,0.26
2019-05-01,0.22,0.22
2019-02-13,0.24,0.19
2018-10-31,0.21,0.13
2018-08-01,0.18,0.16
2018-05-02,0.21,0.18
2018-02-14,0.2,0.36
2017-11-01,0.18,0.04
2017-08-02,0.21,0.1
2017-05-03,0.21,0.45
2017-02-15,0.18,-0.02
2016-10-31,0.17,0.08
2016-08-01,0.2,-0.54
2016-05-04,0.34,-0.09
2016-02-17,0.22,0.01
2015-10-28,0.22,0.22
2015-07-29,0.23,0.15
2015-04-29,0.14,0.16
2015-02-18,0.23,0.16
2014-10-29,0.19,0.15
2014-07-30,0.23,0.23
2014-04-30,0.25,0.28
2014-02-19,0.22,0.22
2013-10-30,0.16,0.19
2013-07-31,0.15,0.19
2013-05-07,0.24,0.22
2013-02-20,0.25,0.25
2012-10-31,0.26,0.25
2012-08-01,0.25,0.22
2012-04-25,0.36,0.39
2012-02-22,0.4,0.36
2011-11-01,0.4,0.4
2011-08-03,0.39,0.39
2011-05-04,0.36,0.36
2011-02-17,0.27,0.44
2010-10-28,0.28,0.22
2010-07-29,0.3,0.27
2010-05-05,0.37,0.36
2010-02-18,0.34,0.27
2009-10-29,0.19,0.25
2009-08-06,0.16,0.2
2009-04-30,0.19,0.22
2009-02-19,0.3,0.33
2008-11-06,0.65,0.57
2008-08-07,0.69,0.68
2008-05-01,0.52,0.57
2008-02-21,0.48,0.59
2007-11-01,0.38,0.39
2007-08-02,0.36,0.43
2007-05-03,0.34,0.29
2007-02-22,0.26,0.3
2006-11-02,0.26,0.28
2006-08-03,0.22,0.33
2006-05-04,0.26,0.26
2006-02-28,0.3,0.26
2005-08-04,0.21,0.17
2005-05-05,0.22,0.22
2005-02-23,0.11,0.09
2004-11-04,0.12,0.09
2004-08-05,0.07,0.12
2004-05-06,0.08,0.02
2004-02-19,0.03,0.11
2003-11-06,0.05,0.01
2003-08-12,-0.03,0
2003-05-13,0.03,0.04
2003-02-20,-0.17,0.19
2002-11-14,0.01,-0.4
2002-07-29,-0.33,-0.34
2002-04-25,0.42,0.51
2002-01-29,0.39,0.34
2001-10-25,0.53,0.65
2001-07-30,0.54,0.69
2001-04-26,0.73,0.78
2001-02-05,0.22,0.57
2000-10-26,0.11,0.27
2000-07-28,0.3,0.52
2000-05-03,0.15,0.27
2000-02-08,0.15,0.12
1999-11-03,0.07,0.03
1999-07-28,0.12,0.12
1999-04-26,0.18,0.11
1999-01-21,0.21,0.16
1998-10-21,0.21,0.17
1998-07-22,0.22,0.17
1998-04-21,0.28,0.26
1998-01-22,0.32,0.33
1997-10-17,0.19,0.2
1997-07-18,0.19,0.2
1997-04-17,0.34,0.32
1997-01-22,0.31,0.32
1996-10-17,0.17,0.21
