Date,Estimate,Actual
2022-05-02,None,None
2022-01-31,None,None
2021-11-02,1.91,None
2021-07-30,2.02,2.34
2021-05-04,1.72,2.35
2021-02-02,1.4,2.01
2020-10-29,1.43,1.69
2020-07-31,1.17,1.72
2020-04-30,1.2,1.29
2020-01-31,0.91,1.04
2019-10-31,1.14,1.24
2019-08-01,1.37,1.43
2019-05-01,1.05,1.17
2019-02-01,0.9,0.98
2018-11-01,0.97,1.05
2018-08-01,1.17,1.23
2018-05-04,0.93,1.01
2018-02-01,0.73,0.77
2017-10-31,0.74,0.79
2017-08-01,0.85,0.95
2017-04-28,0.61,0.77
2017-02-02,0.51,0.58
2016-11-01,0.6,0.62
2016-08-02,0.62,0.74
2016-04-29,0.47,0.51
2016-01-29,0.44,0.48
2015-10-28,0.53,0.54
2015-07-30,0.57,0.6
2015-04-28,0.49,0.49
2015-01-30,0.4,0.48
2014-10-24,0.45,0.53
2014-07-25,0.53,0.55
2014-04-25,0.43,0.45
2014-02-04,0.4,0.41
2013-10-22,0.41,0.43
2013-07-23,0.48,0.5
2013-04-23,0.41,0.41
2013-01-29,0.35,0.37
2012-10-19,0.36,0.38
2012-07-20,0.45,0.46
2012-04-20,0.35,0.36
2012-01-27,0.31,0.31
2011-10-21,0.32,0.33
2011-07-22,0.36,0.42
2011-04-21,0.3,0.31
2011-01-28,0.27,0.31
2010-10-22,0.27,0.3
2010-07-23,0.31,0.31
2010-04-23,0.25,0.28
2010-01-29,0.23,0.26
2009-10-23,0.22,0.26
2009-07-24,0.26,0.28
2009-04-24,0.19,0.22
2009-01-30,0.21,0.22
2008-10-24,0.2,0.21
2008-07-25,0.28,0.32
2008-04-25,0.2,0.21
2008-01-25,0.2,0.2
2007-10-26,0.2,0.2
2007-07-27,0.21,0.22
2007-04-27,0.15,0.16
2007-01-26,0.15,0.19
2006-10-27,0.17,0.19
2006-07-28,0.16,0.2
2006-04-28,0.14,0.14
2006-01-27,0.15,0.16
2005-10-28,0.15,0.16
2005-07-29,0.14,0.15
2005-04-29,0.12,0.13
2005-01-28,0.12,0.12
2004-10-22,0.12,0.14
2004-07-23,0.13,0.14
2004-04-19,0.12,0.12
2004-01-26,0.1,0.12
2003-10-20,0.1,0.11
2003-07-21,0.11,0.12
2003-04-21,0.08,0.09
2003-01-27,0.09,0.09
2002-10-21,0.09,0.09
2002-07-15,0.08,0.09
2002-04-12,0.06,0.07
2002-01-25,0.07,0.07
2001-10-15,0.07,0.08
2001-07-17,0.07,0.07
2001-04-12,0.06,0.06
2001-01-25,0.07,0.07
2000-10-13,0.07,0.07
2000-07-18,0.07,0.07
2000-04-14,0.05,0.06
2000-01-28,0.06,0.06
1999-10-15,0.05,0.05
1999-07-16,0.05,0.05
1999-04-16,0.05,0.05
1999-02-05,0.04,0.04
1998-10-16,0.04,0.04
1998-07-17,0.04,0.03
1998-04-17,0.03,0.03
1998-02-12,0.02,0.02
1997-10-17,0.01,0.02
1997-07-18,-0.01,-0.01
