Date,Estimate,Actual
2022-04-21,None,None
2022-01-24,None,None
2021-10-21,1.72,None
2021-07-23,1.67,2.8
2021-04-23,1.61,2.74
2021-01-26,1.31,1.76
2020-10-23,1.36,1.3
2020-07-24,-0.11,0.29
2020-04-24,1.43,0.41
2020-01-24,2.01,2.03
2019-10-18,2.03,2.08
2019-07-19,2.04,2.07
2019-04-18,1.99,2.01
2019-01-17,1.8,1.74
2018-10-18,1.77,1.88
2018-07-18,1.82,1.84
2018-04-18,1.71,1.86
2018-01-18,1.54,1.58
2017-10-18,1.48,1.5
2017-07-19,1.44,1.47
2017-04-19,1.28,1.34
2017-01-19,0.98,0.88
2016-10-19,0.97,1.2
2016-07-20,1.95,2.1
2016-04-20,1.35,1.45
2016-01-21,1.12,1.23
2015-10-21,1.31,1.24
2015-07-22,1.32,1.42
2015-04-16,1.37,1.48
2015-01-21,1.38,1.22
2014-10-15,1.37,1.4
2014-07-29,1.38,1.38
2014-04-16,1.3,1.33
2014-01-16,1.26,1.25
2013-10-16,1.22,1.25
2013-07-17,1.22,1.27
2013-04-17,1.12,1.15
2013-01-17,1.09,1.09
2012-10-17,1.09,1.09
2012-07-18,1.09,1.15
2012-04-18,1,1.07
2012-01-19,0.98,1.01
2011-10-19,0.96,1.03
2011-07-20,0.99,1.07
2011-04-20,0.93,0.97
2011-01-24,0.97,0.94
2010-10-21,0.86,0.9
2010-07-22,0.78,0.84
2010-04-22,0.63,0.73
2010-01-21,0.57,0.59
2009-10-22,0.38,0.54
2009-07-23,0.26,0.09
2009-04-23,0.12,0.32
2009-01-26,0.22,0.21
2008-10-20,0.59,0.74
2008-07-21,0.83,0.56
2008-04-24,0.81,0.84
2008-01-28,0.71,0.71
2007-10-22,0.85,0.9
2007-07-23,0.86,0.88
2007-04-19,0.8,0.88
2007-01-22,0.76,0.76
2006-10-23,0.76,0.78
2006-07-24,0.74,0.78
2006-04-24,0.69,0.7
2006-01-23,0.59,0.6
2005-10-24,0.68,0.69
2005-07-25,0.78,0.81
2005-04-26,0.75,0.75
2005-01-24,0.7,0.71
2004-10-25,0.69,0.69
2004-07-26,0.67,0.68
2004-04-22,0.62,0.66
2004-01-26,0.59,0.6
2003-10-27,0.58,0.59
2003-07-28,0.57,0.59
2003-04-24,0.52,0.53
2003-01-27,0.51,0.52
2002-10-28,0.51,0.52
2002-07-22,0.5,0.51
2002-04-18,0.43,0.46
2002-01-28,0.39,0.4
2001-10-22,0.3,0.22
2001-07-23,0.13,0.13
2001-01-22,0.5,0.5
2000-10-23,0.55,0.54
2000-07-24,0.53,0.54
2000-04-24,0.47,0.48
2000-01-24,0.44,0.44
1999-10-25,0.47,0.47
1999-07-26,0.47,0.47
1999-04-22,0.41,0.43
1999-01-25,0.39,0.39
1998-10-26,0.42,0.42
1998-07-27,0.41,0.42
1998-04-23,0.36,0.37
1998-01-26,0.34,0.35
1997-10-27,0.36,0.37
1997-07-28,0.35,0.36
1997-04-24,0.31,0.31
