Date,Estimate,Actual
2022-04-26,None,None
2022-02-01,None,None
2021-10-27,1.32,None
2021-07-28,1.27,1.59
2021-04-28,1.21,1.53
2021-02-03,1.05,1.07
2020-10-27,1.14,1.39
2020-07-28,1.07,1.28
2020-04-29,1.1,1.21
2020-02-04,1.02,1.03
2019-10-24,1.07,1.16
2019-07-25,1.07,1.13
2019-04-25,1.06,1.12
2019-01-31,0.94,1.02
2018-10-24,0.99,1.03
2018-07-26,0.99,1.06
2018-04-25,0.97,1.02
2018-01-31,0.78,0.82
2017-10-25,0.82,0.85
2017-07-27,0.83,0.92
2017-04-27,0.81,0.84
2017-01-31,0.81,0.73
2016-10-27,0.87,0.91
2016-07-28,0.84,0.86
2016-04-26,0.81,0.87
2016-02-01,1.47,1.56
2015-10-27,1.48,1.56
2015-07-28,1.52,1.5
2015-04-28,1.54,1.54
2015-02-03,1.29,1.29
2014-10-28,1.43,1.51
2014-07-29,0.8,0.83
2014-04-29,0.79,0.85
2014-02-04,0.69,0.7
2013-10-29,0.74,0.74
2013-07-30,0.76,0.81
2013-04-24,0.81,0.85
2013-02-05,0.74,0.74
2012-10-23,0.83,0.89
2012-07-24,0.8,0.81
2012-04-24,0.82,0.83
2012-01-31,0.75,0.74
2011-10-26,0.8,0.83
2011-07-27,0.77,0.78
2011-04-27,0.76,0.82
2011-02-01,0.68,0.67
2010-10-26,0.7,0.73
2010-07-27,0.67,0.68
2010-04-27,0.66,0.71
2010-02-02,0.58,0.59
2009-10-28,0.6,0.63
2009-07-29,0.57,0.6
2009-04-29,0.58,0.61
2009-02-02,0.5,0.49
2008-10-23,0.5,0.51
2008-07-23,0.5,0.51
2008-04-23,0.48,0.49
2008-01-30,0.4,0.39
2007-10-23,0.41,0.43
2007-07-24,0.41,0.41
2007-04-24,0.4,0.41
2007-01-30,0.33,0.33
2006-10-24,0.36,0.36
2006-07-25,0.35,0.38
2006-04-25,0.35,0.36
2006-01-30,0.31,0.3
2005-10-24,0.32,0.33
2005-07-26,0.32,0.32
2005-04-26,0.31,0.33
2005-01-31,0.29,0.3
2004-10-26,0.29,0.29
2004-07-27,0.28,0.28
2004-04-27,0.27,0.28
2004-02-02,0.25,0.25
2003-10-22,0.23,0.24
2003-07-23,0.23,0.23
2003-04-23,0.22,0.23
2003-01-30,0.21,0.21
2002-10-22,0.2,0.2
2002-07-23,0.19,0.19
2002-04-23,0.18,0.18
2002-01-31,0.17,0.17
2001-10-24,0.17,0.17
2001-07-24,0.16,0.17
2001-04-24,0.16,0.17
2001-01-29,0.15,0.16
2000-10-24,0.15,0.16
2000-07-25,0.15,0.15
2000-04-25,0.14,0.14
2000-01-27,0.13,0.13
1999-10-26,0.13,0.13
1999-07-27,0.12,0.12
1999-04-27,0.12,0.13
1999-01-28,0.1,0.11
1998-10-26,0.09,0.1
1998-07-27,0.09,0.1
1998-04-27,0.09,0.09
1998-01-29,0.08,0.09
1997-10-21,0.08,0.09
1997-07-22,0.08,0.08
