Date,Estimate,Actual
2022-04-25,None,None
2022-01-27,None,None
2021-10-18,1.24,None
2021-07-20,1.43,2.12
2021-04-27,1.38,1.73
2021-01-29,0.91,1.24
2020-10-20,0.72,0.63
2020-07-21,0.15,0.06
2020-04-21,-0.1,0.45
2020-01-24,1.08,1.1
2019-10-18,1.13,1.22
2019-07-19,0.95,0.97
2019-04-18,0.93,1
2019-01-23,0.93,1.09
2018-10-19,0.8,0.91
2018-07-27,0.82,0.92
2018-04-20,0.75,0.83
2018-01-19,0.63,0.7
2017-10-20,0.64,0.7
2017-07-21,0.57,0.61
2017-04-28,0.73,0.61
2017-01-20,0.67,0.7
2016-10-21,0.67,0.73
2016-07-22,0.54,0.58
2016-04-22,0.69,0.7
2016-01-22,0.63,0.65
2015-10-16,0.66,0.69
2015-07-17,0.61,0.65
2015-04-17,0.64,0.66
2015-01-23,0.6,0.64
2014-10-17,0.67,0.7
