Date,Estimate,Actual
2022-05-18,None,None
2022-02-16,None,None
2021-11-18,1.95,None
2021-08-19,1.77,1.9
2021-05-20,1.51,1.63
2021-02-18,1.28,1.39
2020-11-12,1.17,1.25
2020-08-13,0.95,1.06
2020-05-14,0.94,0.89
2020-02-12,0.93,0.98
2019-11-14,0.76,0.8
2019-08-15,0.7,0.74
2019-05-16,0.66,0.7
2019-02-14,0.79,0.81
2018-11-15,0.97,0.97
2018-08-16,1.17,1.2
2018-05-17,1.14,1.22
2018-02-14,0.98,1.06
2017-11-16,0.91,0.93
2017-08-17,0.84,0.86
2017-05-18,0.76,0.79
2017-02-15,0.66,0.67
2016-11-17,0.65,0.66
2016-08-18,0.48,0.5
2016-05-19,0.32,0.34
2016-02-18,0.25,0.26
2015-11-12,0.29,0.29
2015-08-13,0.33,0.33
2015-05-14,0.28,0.29
2015-02-11,0.27,0.27
2014-11-13,0.27,0.27
2014-08-14,0.27,0.28
2014-05-15,0.28,0.28
2014-02-12,0.22,0.23
2013-11-14,0.18,0.19
2013-08-15,0.19,0.18
2013-05-16,0.13,0.16
2013-02-13,0.03,0.06
2012-11-15,0.03,0.06
2012-08-15,0.22,0.24
2012-05-17,0.24,0.27
2012-02-17,0.12,0.18
2011-11-16,0.19,0.21
2011-08-24,0.33,0.35
2011-05-24,0.37,0.38
2011-02-24,0.33,0.36
2010-11-17,0.31,0.36
2010-08-18,0.25,0.29
2010-05-19,0.21,0.22
2010-02-17,0.13,0.13
2009-11-11,0.03,0.11
2009-08-11,-0.08,-0.03
2009-05-12,-0.1,-0.12
2009-02-10,0,-0.02
2008-11-12,0.14,0.18
2008-08-12,0.14,0.14
2008-05-13,0.22,0.24
2008-02-12,0.2,0.23
2007-11-14,0.29,0.3
2007-08-14,0.32,0.35
2007-05-15,0.28,0.34
2007-02-13,0.27,0.28
2006-11-15,0.31,0.3
2006-08-15,0.3,0.32
2006-05-16,0.23,0.26
2006-02-15,0.16,0.17
2005-11-16,0.14,0.17
2005-08-16,0.14,0.14
2005-05-17,0.17,0.18
2005-02-15,0.16,0.17
2004-11-17,0.26,0.27
2004-08-17,0.25,0.26
2004-05-18,0.19,0.22
2004-02-18,0.08,0.12
2003-11-12,0.05,0.06
2003-08-12,0.04,0.05
2003-05-13,0.02,0.03
2003-02-11,0.02,0
2002-11-13,0.08,0.09
2002-08-13,0.05,0.07
2002-05-14,0.02,0.03
2002-02-12,0,0.01
2001-11-14,0.02,0.02
2001-08-14,0.01,0.03
2001-05-15,0.16,0.16
2001-02-13,0.31,0.33
2000-11-15,0.38,0.39
2000-08-09,0.34,0.35
2000-05-10,0.27,0.28
2000-02-15,0.19,0.2
1999-11-17,0.16,0.18
1999-08-17,0.13,0.15
1999-05-18,0.07,0.1
1999-02-16,0.02,0.03
1998-11-17,0.01,0.02
1998-08-11,0.04,0.05
1998-05-12,0.09,0.09
1998-02-11,0.13,0.13
1997-11-20,0.11,0.12
1997-08-12,0.08,0.1
