Date,Estimate,Actual
2022-04-28,None,None
2022-02-03,None,None
2021-10-28,2.01,None
2021-07-30,2.09,2.45
2021-04-30,1.9,2.11
2021-02-05,1.79,2.02
2020-10-23,1.49,1.83
2020-07-31,0.7,1.01
2020-05-05,1.71,1.77
2020-01-31,1.85,1.99
2019-10-25,1.94,2.04
2019-07-26,1.98,1.91
2019-04-25,1.8,1.81
2019-02-01,1.82,1.83
2018-10-24,1.88,1.9
2018-07-23,1.97,1.97
2018-04-26,1.86,1.9
2018-01-24,1.62,1.7
2017-10-23,1.65,1.85
2017-07-24,1.64,1.69
2017-04-24,1.45,1.54
2017-01-25,1.37,1.39
2016-10-20,1.49,1.5
2016-07-20,1.4,1.46
2016-04-20,1.26,1.29
2016-01-27,1.21,1.23
2015-10-21,1.36,1.39
2015-07-22,1.28,1.3
2015-04-21,1.17,1.21
2015-01-27,1.13,1.18
2014-10-21,1.23,1.28
2014-07-29,1.2,1.21
2014-04-22,0.98,1.01
2014-01-28,0.91,0.92
2013-10-21,0.92,0.99
2013-07-23,1.1,1.08
2013-04-23,0.96,0.96
2013-01-29,0.89,0.89
2012-10-23,1.06,1.09
2012-07-24,1.1,1.11
2012-04-24,0.95,0.97
2012-01-31,0.88,0.9
2011-10-25,0.98,1
2011-07-26,1.02,0.96
2011-04-26,0.84,0.91
2011-01-31,0.8,0.79
2010-10-19,0.82,0.83
2010-07-20,0.84,0.83
2010-04-20,0.57,0.63
2010-01-27,0.74,0.61
2009-10-20,0.53,0.63
2009-07-22,0.34,0.36
2009-04-16,0.14,0.17
2009-01-29,0.48,0.54
2008-10-16,0.86,0.85
2008-07-17,0.97,1.01
2008-04-16,0.76,0.79
2008-01-30,0.84,0.87
2007-10-17,0.87,0.89
2007-07-19,0.88,0.9
2007-04-18,0.71,0.71
2007-01-30,0.73,0.77
2006-10-18,0.8,0.78
2006-07-20,0.78,0.81
2006-04-20,0.62,0.65
2006-01-31,0.69,0.71
2005-10-19,0.68,0.72
2005-07-21,0.62,0.65
2005-04-19,0.53,0.53
2005-01-27,0.6,0.61
2004-10-19,0.55,0.55
2004-07-21,0.58,0.58
2004-04-20,0.41,0.47
2004-01-29,0.45,0.47
2003-10-16,0.41,0.44
2003-07-22,0.44,0.46
2003-04-16,0.32,0.33
2003-01-29,0.36,0.37
2002-10-16,0.39,0.4
2002-07-18,0.42,0.43
2002-04-17,0.3,0.32
2002-01-29,0.32,0.31
2001-10-17,0.33,0.33
2001-07-19,0.39,0.38
2001-04-19,0.3,0.3
2001-01-30,0.33,0.33
2000-10-18,0.43,0.44
2000-07-20,0.45,0.45
2000-04-19,0.35,0.36
2000-02-01,0.41,0.41
1999-10-19,0.37,0.37
1999-07-20,0.39,0.4
1999-04-20,0.32,0.33
1999-01-28,0.36,0.37
1998-10-20,0.33,0.33
1998-07-21,0.35,0.35
1998-04-21,0.28,0.3
1998-01-28,0.32,0.32
1997-10-16,0.29,0.3
1997-07-17,0.31,0.31
