Date,Estimate,Actual
2022-05-04,None,None
2022-02-23,None,None
2021-11-04,2.02,None
2021-08-04,1.56,1.73
2021-05-06,1.48,1.62
2021-02-25,0.35,0.71
2020-11-05,0.19,0.43
2020-08-06,-0.05,-0.23
2020-05-07,0.66,0.55
2020-02-27,1.15,1.35
2019-11-06,1.13,1.13
2019-08-01,1.32,1.31
2019-05-02,1.02,1.19
2019-02-26,1.34,1.24
2018-11-01,1.52,1.75
2018-08-02,1.23,1.37
2018-05-03,1,1.19
2018-02-27,0.53,0.69
2017-11-02,0.1,0.19
2017-08-01,0.11,0.08
2017-05-08,0.15,0.15
2017-02-27,-0.14,-0.01
2016-11-03,-0.31,-0.4
2016-08-04,-0.48,-0.38
2016-05-05,-0.84,-0.83
2016-02-25,-0.31,-0.27
2015-11-05,-0.3,0.02
2015-08-06,0.1,0.28
2015-05-04,0,0.03
2015-02-18,1.02,0.79
2014-11-04,1.3,1.31
2014-08-05,1.37,1.45
2014-05-05,1.2,1.4
2014-02-24,0.97,1
2013-11-06,1.03,1.16
2013-08-06,0.87,1.05
2013-05-06,0.59,0.9
2013-02-13,0.68,0.81
2012-11-05,0.56,0.87
2012-08-02,0.45,0.58
2012-05-08,0.58,0.59
2012-02-16,0.44,0.57
2011-11-01,0.39,0.42
2011-08-04,0.4,0.56
2011-05-05,0.27,0.34
2011-02-17,0.13,0.18
2010-11-02,0.09,0.09
2010-08-05,0.12,0.09
2010-05-03,0.26,0.23
2010-02-09,0.49,0.46
2009-11-05,0.33,0.41
2009-08-06,0.21,0.37
2009-05-04,0.3,0.27
2009-02-04,0.52,0.37
2008-11-03,1.12,1.17
2008-07-29,1.19,1.26
2008-05-01,0.82,0.95
2008-02-07,0.55,0.65
2007-10-29,0.4,0.4
2007-08-02,0.52,0.59
2007-04-30,0.51,0.56
2007-02-01,0.49,0.51
2006-10-30,0.53,0.56
2006-07-31,0.53,0.58
2006-05-04,0.62,0.77
2006-02-01,0.93,0.99
2005-11-01,0.69,0.7
2005-07-26,0.44,0.49
2005-04-26,0.4,0.43
2005-02-02,0.37,0.4
2004-10-26,0.26,0.28
2004-08-02,0.25,0.26
2004-05-02,0.22,0.27
2004-02-04,0.15,0.18
2003-11-03,0.18,0.2
2003-08-05,0.21,0.24
2003-05-04,0.3,0.31
2003-02-03,0.08,0.08
2002-10-21,0.05,0.06
2002-08-12,0.04,0.05
2002-04-29,-0.01,0.01
2002-01-29,0,0.01
2001-10-23,0.09,0.11
2001-07-30,0.23,0.24
2001-04-23,0.41,0.45
2001-02-07,0.26,0.33
2000-10-17,0.11,0.24
2000-07-25,0.15,0.16
2000-04-19,0.06,0.08
2000-02-09,0.06,0.06
1999-10-19,0.05,0.07
1999-07-12,0.02,0.02
1999-04-12,0,-0.02
1999-01-18,0.01,0.02
1998-10-12,0.01,0.01
1998-07-13,0.02,0.02
1998-04-13,0.04,0.04
1998-01-15,0.07,0.07
1997-10-17,0.04,0.05
1997-07-14,0.03,0.04
