Date,Estimate,Actual
2022-04-26,None,None
2022-02-08,None,None
2021-10-25,0.99,None
2021-07-28,0.99,1.79
2021-04-28,1.05,1.37
2021-02-10,1.19,1.61
2020-10-26,0.33,0.39
2020-07-27,0.39,0.44
2020-04-27,1.05,0.84
2020-02-05,1.11,1.23
2019-10-24,0.89,1.08
2019-07-30,0.65,0.85
2019-04-24,0.88,1.05
2019-02-06,0.84,0.98
2018-10-25,0.76,0.84
2018-07-26,0.59,0.81
2018-04-25,0.8,0.72
2018-02-07,0.86,0.93
2017-10-26,0.52,0.58
2017-08-02,0.51,0.64
2017-04-26,0.51,0.59
2017-02-08,0.66,0.75
2016-10-25,0.78,0.86
2016-07-26,0.43,0.57
2016-04-26,0.7,0.89
2016-02-03,0.9,1.1
2015-10-27,0.71,1.04
2015-07-28,0.39,0.83
2015-04-28,0.71,0.59
2015-02-04,0.85,0.89
2014-10-28,0.75,0.85
2014-07-29,0.48,0.46
2014-04-24,0.55,0.46
2014-02-05,0.69,0.72
2013-10-24,0.63,0.7
2013-07-25,0.41,0.61
2013-04-25,0.66,0.78
2013-02-06,0.49,1.11
2012-10-25,0.4,0.64
2012-07-26,0.11,0.17
2012-04-26,0.42,0.48
2012-02-08,0.58,0.86
2011-10-27,0.13,0.12
2011-07-27,-0.64,-0.57
2011-04-27,0.36,0.33
2011-02-02,0.36,0.7
2010-10-27,0.37,0.34
2010-07-28,0.26,0.26
2010-04-28,0.45,0.39
2010-02-04,0.52,0.53
2009-10-29,0.42,0.59
2009-07-30,0.18,-0.03
2009-04-30,0.25,0.23
2009-02-05,0.57,0.57
2008-10-29,0.48,0.45
2008-08-06,0.3,0.42
2008-04-30,0.71,0.66
2008-02-06,0.74,1.07
2007-10-24,0.78,0.66
2007-08-07,0.85,0.94
2007-05-02,0.83,0.88
2007-02-07,0.73,0.7
2006-11-01,0.66,0.66
2006-08-02,0.67,0.72
2006-05-03,0.67,0.74
2006-02-08,0.87,0.94
2005-11-02,0.56,0.61
2005-08-04,0.69,0.84
2005-04-20,0.69,0.78
2005-02-02,0.73,0.94
2004-10-21,0.32,0.53
2004-07-22,0.58,0.67
2004-04-22,0.61,0.79
2004-02-04,0.53,0.72
2003-10-28,0.46,0.44
2003-07-29,0.41,0.46
2003-04-23,0.47,0.54
2003-02-06,0.41,0.54
2002-10-24,0.37,0.46
2002-07-25,0.26,0.23
2002-04-25,0.36,0.44
2002-02-06,0.32,0.33
2001-10-25,0.22,0.21
2001-07-24,0.27,0.26
2001-04-24,0.34,0.39
2001-02-06,-0.11,-0.13
2000-10-26,0.37,0.14
2000-07-25,0.35,0.4
2000-04-25,0.36,0.39
2000-02-03,0.33,0.41
1999-10-21,0.32,0.34
1999-07-26,0.31,0.43
1999-04-22,0.27,0.26
1999-02-04,0.34,0.27
1998-10-22,0.32,0.28
1998-07-23,0.26,0.32
1998-04-23,0.35,0.44
1998-02-19,0.34,0.37
1997-10-23,0.3,0.34
1997-07-23,0.32,0.34
