Date,Estimate,Actual
2021-07-27,19.29,27.26
2021-04-27,15.88,26.29
2021-02-02,15.99,22.3
2020-10-29,11.21,16.4
2020-07-30,8.34,10.13
2020-04-28,10.38,9.87
2020-02-03,12.59,15.35
2019-10-28,12.46,10.12
2019-07-25,11.33,14.21
2019-04-29,10.63,9.5
2019-02-04,10.82,12.77
2018-10-25,10.4,13.06
2018-07-23,9.54,4.54
2018-04-23,9.32,13.33
2018-02-01,9.96,9.7
2017-10-26,8.33,9.57
2017-07-24,4.47,5.01
2017-04-27,7.39,7.73
2017-01-26,9.67,9.36
2016-10-27,8.64,9.06
2016-07-28,8.03,8.42
2016-04-21,7.96,7.5
2016-02-01,8.1,8.67
2015-10-22,7.21,7.35
2015-07-16,6.74,6.99
2015-04-23,None,6.57
2015-01-29,None,6.88
2014-10-16,None,6.35
