Date,Estimate,Actual
2022-07-20,None,None
2022-04-20,None,None
2021-07-22,0.79,0.89
2021-04-22,0.78,0.86
2021-01-27,0.73,0.75
2020-10-22,0.76,0.76
2020-07-23,0.79,0.83
2020-04-22,0.85,0.84
2020-01-29,0.87,0.89
2019-10-28,0.93,0.94
2019-07-24,0.89,0.89
2019-04-24,0.86,0.86
2019-01-30,0.86,0.86
2018-10-24,0.94,0.9
2018-07-24,0.85,0.91
2018-04-25,0.87,0.85
2018-01-31,0.65,0.78
2017-10-24,0.75,0.74
2017-07-25,0.73,0.79
2017-04-25,0.74,0.74
2017-01-25,0.66,0.66
2016-10-22,0.74,0.74
2016-07-21,0.72,0.72
2016-04-26,0.69,0.72
2016-01-26,0.63,0.63
2015-10-22,0.69,0.74
2015-07-23,0.63,0.69
2015-04-22,0.62,0.63
2015-01-27,0.54,0.55
2014-10-22,0.64,0.63
2014-07-23,0.63,0.62
2014-04-22,0.7,0.71
2014-01-28,0.5,0.53
2013-10-23,0.65,0.66
2013-07-23,0.68,0.67
2013-04-23,0.64,0.64
2013-01-24,0.45,0.44
2012-10-24,0.6,0.63
2012-07-24,0.63,0.66
2012-04-24,0.57,0.6
2012-01-26,0.43,0.42
2011-10-20,0.61,0.61
2011-07-21,0.59,0.6
2011-04-20,0.57,0.57
2011-01-27,0.54,0.55
2010-10-21,0.55,0.55
2010-07-22,0.57,0.61
2010-04-21,0.54,0.59
2010-01-28,0.51,0.51
2009-10-22,0.5,0.54
2009-07-23,0.51,0.54
2009-04-22,0.48,0.53
2009-01-28,0.65,0.64
2008-10-22,0.71,0.67
2008-07-23,0.76,0.76
2008-04-22,0.74,0.74
2008-01-24,0.71,0.71
2007-10-23,0.71,0.71
2007-07-24,0.67,0.7
2007-04-24,0.61,0.65
2007-01-25,0.6,0.61
2006-10-23,0.58,0.63
2006-07-25,0.53,0.58
2006-04-25,0.49,0.52
2006-01-26,0.45,0.48
2005-10-20,0.41,0.47
2005-07-21,0.37,0.43
2005-04-25,0.33,0.34
2005-01-26,0.33,0.34
2004-10-21,0.38,0.38
2004-07-22,0.36,0.4
2004-04-21,0.32,0.37
2004-01-27,0.34,0.34
2003-10-21,0.39,0.37
2003-07-24,0.41,0.42
2003-04-24,0.36,0.42
2003-01-28,0.62,0.62
2002-10-24,0.54,0.51
2002-07-23,0.59,0.61
2002-04-18,0.51,0.51
2002-01-24,0.61,0.64
2001-10-22,0.6,0.59
2001-07-25,0.57,0.61
2001-04-23,0.51,0.51
2001-01-25,0.57,0.57
2000-10-23,0.59,0.57
2000-07-20,0.55,0.54
2000-04-25,0.53,0.56
2000-01-25,0.53,0.54
1999-10-27,0.6,0.64
1999-07-20,0.58,0.59
1999-04-20,0.56,0.56
1999-01-21,0.54,0.55
1998-10-15,0.53,0.53
1998-07-16,0.5,0.52
1998-04-21,0.48,0.49
1998-01-28,0.49,0.5
1997-10-22,0.46,0.47
1997-07-31,0.46,0.45
1997-04-17,0.43,0.43
