Date,Estimate,Actual
2022-07-26,None,None
2022-04-26,None,None
2021-07-28,0.18,0.24
2021-04-28,0.35,0.82
2021-01-27,-0.66,-0.58
2020-10-28,-0.67,-0.71
2020-07-29,-1.14,-1.05
2020-05-07,-0.65,-0.6
2020-01-29,-0.52,-0.6
2019-10-30,-0.33,-0.32
2019-07-31,-0.11,-0.09
2019-04-25,-0.25,0.09
2019-01-30,-0.41,-0.31
2018-10-31,0,0.38
2018-07-25,-0.29,-0.23
2018-04-25,-0.49,-0.27
2018-02-05,-0.91,-1.01
2017-10-25,-1.29,-1.07
2017-07-26,-1.34,-1.46
2017-04-26,-1.11,-1.07
2017-01-25,-1.09,-1.01
2016-10-26,-1.25,-1.12
2016-07-27,-1.24,-1.1
2016-04-27,-1.83,-1.72
2016-01-27,-1.48,-1.4
2015-10-28,-1.2,-1.03
2015-07-29,-0.73,-0.52
2015-04-29,-1.06,-0.98
2015-01-28,0.2,0.18
2014-10-29,1.08,1.24
2014-07-30,1.18,1.38
2014-04-30,1.04,1.38
2014-01-29,1.08,0.96
2013-10-30,1.44,1.18
2013-07-31,1.41,1.51
2013-04-24,1.59,1.95
2013-01-30,1.2,1.2
2012-11-02,1.19,1.46
2012-07-25,1.38,1.8
2012-04-25,1.53,1.5
2012-01-25,1.27,1.17
2011-10-26,1.36,1.11
2011-07-27,1.94,1.78
2011-04-27,1.86,1.82
2011-01-26,1.26,1.2
2010-10-27,1.04,1.31
2010-07-28,1.13,1.15
2010-04-28,1.09,1.49
2010-01-27,0.91,1.23
2009-10-28,0.55,0.74
2009-07-29,0.01,0.4
2009-04-29,-0.27,-0.09
2009-01-28,0.33,-0.15
2008-10-29,2.42,2.37
2008-07-30,2.76,2.76
2008-04-30,2.02,2.34
2008-01-30,1.64,1.76
2007-10-31,1.36,1.34
2007-07-25,1.46,1.7
2007-04-25,1.17,1.17
2007-01-31,1.11,1.13
2006-10-25,1.39,1.27
2006-07-26,1.8,1.69
2006-04-26,1.6,1.62
2006-01-25,1.09,1.39
2005-10-26,1.1,1.01
2005-07-27,0.98,0.95
2005-04-27,0.7,0.77
2005-01-26,0.61,0.61
2004-10-27,0.7,0.58
2004-07-28,0.82,0.89
2004-04-28,0.56,0.82
2004-01-28,0.33,0.34
2003-10-29,0.43,0.43
2003-07-29,0.41,0.4
2003-04-29,0.63,0.69
2003-01-30,0.52,0.55
2002-10-24,0.4,0.45
2002-07-24,0.65,0.64
2002-04-24,0.37,0.42
2002-01-23,0.36,0.32
2001-10-23,0.79,0.62
2001-07-25,1.16,1.33
2001-04-25,1.06,1.26
2001-01-25,0.97,1.14
2000-10-25,0.58,0.95
2000-07-25,0.72,0.75
2000-04-25,0.74,0.82
2000-01-21,0.38,0.65
1999-10-22,0.22,0.19
1999-07-26,0.06,0.14
1999-04-26,-0.14,0.02
1999-01-22,-0.14,-0.37
1998-10-22,-0.08,-0.02
1998-07-23,-0.08,-0.08
1998-04-23,-0.2,-0.25
1998-01-22,-0.02,-0.16
1997-10-22,0.11,0.08
1997-07-23,0.06,0.11
1997-04-21,0.03,0.02
