Date,Estimate,Actual
2022-06-01,None,None
2022-02-23,None,None
2021-06-03,1.67,1.89
2021-02-25,2.19,2.45
2020-11-24,2.23,2.39
2020-08-25,1.67,2.37
2020-06-04,2.29,2.57
2020-02-26,2.23,2.35
2019-11-22,2.13,2.26
2019-08-27,1.74,1.58
2019-06-06,1.95,2.08
2019-02-26,2.01,2.26
2018-11-28,2.34,2.17
2018-08-21,1.76,1.78
2018-06-07,2.18,2.03
2018-02-16,2.14,2.5
2017-11-16,1.9,2.02
2017-08-24,1.62,1.51
2017-06-08,1.72,1.8
2017-02-17,2,2
2016-11-17,1.93,2.05
2016-08-23,1.74,1.86
2016-06-09,1.2,1.44
2016-02-23,1.62,1.62
2015-11-19,1.51,1.62
2015-08-27,1.23,1.32
2015-06-04,0.99,0.98
2015-02-13,1.51,1.54
2014-11-19,1.53,1.53
2014-08-20,1.37,1.34
2014-06-05,1.16,1.21
2014-02-14,1.68,1.66
2013-11-20,1.6,1.52
2013-08-21,1.2,1.24
2013-06-06,1.16,1.29
2013-02-15,1.39,1.47
2012-11-16,1.45,1.45
2012-08-17,1,1.17
2012-06-07,0.99,1.1
2012-02-16,1.41,1.22
2011-11-17,1.39,1.36
2011-08-18,1.09,1.12
2011-06-09,0.99,1
2011-02-17,1.26,1.37
2010-11-18,1.32,1.38
2010-08-20,0.96,1.04
2010-06-17,0.8,0.99
2010-02-24,1.05,1.22
2009-11-20,1.04,1.22
2009-08-21,0.8,0.92
2009-06-18,0.63,1.02
2009-02-25,0.87,0.88
2008-11-21,1.01,1.02
2008-08-14,0.77,0.82
2008-06-19,0.78,0.73
2008-02-15,0.78,0.79
2007-11-16,0.91,0.91
2007-08-17,0.67,0.72
2007-06-21,0.63,0.75
2007-02-16,0.69,0.72
2006-11-17,0.85,0.83
2006-08-18,0.58,0.59
2006-06-20,0.58,0.68
2006-02-17,0.73,0.62
2005-11-17,0.81,0.79
2005-08-22,0.63,0.56
2005-06-16,0.57,0.58
2005-02-18,0.71,0.7
2004-11-19,0.74,0.75
2004-08-25,0.56,0.57
2004-06-17,0.52,0.52
2004-02-13,0.63,0.65
2003-11-20,0.65,0.68
2003-08-21,0.5,0.55
2003-06-17,0.47,0.51
2003-02-14,0.54,0.58
2002-11-15,0.49,0.61
2002-08-15,0.43,0.46
2002-06-17,0.37,0.37
2002-02-14,0.33,0.34
2001-11-15,0.31,0.32
2001-06-19,0.34,0.35
2001-02-15,0.31,0.28
2000-08-30,0.35,0.35
2000-06-15,0.26,0.26
2000-02-17,0.3,0.28
1999-11-17,0.32,0.32
1999-06-17,0.35,0.35
1999-02-17,0.29,0.28
1998-11-20,0.32,0.31
1998-08-19,0.36,0.36
1998-06-23,0.34,0.33
1998-02-17,0.26,0.27
1997-11-17,0.3,0.3
1997-08-15,0.32,0.34
1997-06-19,0.18,0.31
1997-02-18,0.21,0.23
1996-11-18,0.26,0.26
1996-08-20,0.32,0.26
1996-06-14,0.19,0.19
