Date,Estimate,Actual
2022-04-20,None,None
2022-02-16,None,None
2021-11-01,0.8,None
2021-07-22,0.57,0.59
2021-04-22,0.68,0.69
2021-02-18,0.47,0.32
2020-11-02,0.79,0.84
2020-07-23,0.54,0.57
2020-04-23,0.63,0.66
2020-02-07,0.5,0.55
2019-11-04,0.73,0.76
2019-07-23,0.6,0.61
2019-04-23,0.68,0.67
2019-02-19,0.47,0.5
2018-10-25,0.71,0.8
2018-07-31,0.53,0.62
2018-04-23,0.67,0.67
2018-02-20,0.68,0.71
2017-10-26,0.87,0.97
2017-07-27,0.6,0.61
2017-04-27,0.71,0.78
2017-02-21,0.4,0.38
2016-11-04,0.79,0.9
2016-07-28,0.54,0.56
2016-04-26,0.75,0.8
2016-02-16,0.57,0.58
2015-10-29,0.88,0.98
2015-07-30,0.48,0.53
2015-05-01,0.52,0.62
2015-02-17,0.76,0.8
2014-11-04,0.88,0.89
2014-08-05,0.44,0.49
2014-05-06,0.41,0.39
2014-02-25,0.69,0.75
2013-11-05,0.92,0.94
2013-08-06,0.54,0.59
2013-05-07,0.68,0.76
2013-02-25,0.8,0.8
2012-11-08,1.06,1.11
2012-08-07,0.64,0.6
2012-05-01,0.81,0.82
2012-02-28,0.76,0.77
2011-11-01,1.22,1.34
2011-08-02,0.71,0.65
2011-05-02,0.73,0.69
2011-02-16,0.75,0.71
2010-10-26,1.12,1.28
2010-08-03,0.78,0.82
2010-05-04,0.76,0.81
2010-02-11,0.73,0.77
2009-10-27,1.05,1.11
2009-08-03,0.84,0.87
2009-05-05,0.89,1.02
2009-02-24,1.03,1.21
2008-11-04,1.42,1.6
2008-08-01,0.96,0.86
2008-05-01,0.83,0.88
2008-02-25,0.92,0.9
2007-10-30,1.28,1.3
2007-08-07,1.04,1.13
2007-05-03,0.83,0.88
2007-02-20,0.85,0.84
2006-10-25,1.32,1.42
2006-08-01,0.92,0.94
2006-04-26,0.64,0.67
2006-02-15,0.75,0.77
2005-10-25,1.02,1.04
2005-07-27,0.68,0.71
2005-04-27,0.43,0.47
2005-02-15,0.58,0.72
2004-10-21,0.94,0.97
2004-07-28,0.64,0.67
2004-05-07,0.44,0.53
2004-02-19,0.39,0.3
2003-10-23,0.82,0.81
2003-08-05,0.49,0.39
2003-04-30,0.47,0.39
2003-02-13,0.44,0.51
2002-10-17,1.04,1.19
2002-07-24,0.7,0.79
2002-04-24,0.4,0.4
2002-01-30,0.69,0.64
2001-10-16,0.99,1.06
2001-07-17,0.68,0.67
2001-04-17,0.49,0.49
2001-01-16,0.56,0.57
2000-10-17,0.84,0.89
2000-07-18,0.58,0.6
2000-04-18,0.63,0.63
2000-01-18,0.53,0.53
1999-10-18,0.76,0.82
1999-07-20,0.52,0.55
1999-04-20,0.6,0.6
1999-01-19,0.42,0.41
1998-10-19,0.7,0.71
1998-07-21,0.22,0.27
1998-04-21,0.52,0.56
1998-01-20,0.49,0.53
1997-10-20,0.64,0.61
1997-07-15,0.52,0.51
