Date,Estimate,Actual
2022-04-27,None,None
2022-02-16,None,None
2021-10-27,None,None
2021-07-29,0.95,1.06
2021-04-29,0.86,0.89
2021-02-18,1.03,0.98
2020-10-29,0.91,0.95
2020-07-28,0.75,0.87
2020-05-04,0.97,0.97
2020-02-18,1.05,1.04
2019-10-31,1.01,1.03
2019-07-30,0.97,1.06
2019-04-25,0.85,1.06
2019-02-25,1.02,0.97
2018-10-30,0.95,0.95
2018-07-24,0.93,0.96
2018-04-24,0.9,0.92
2018-02-20,0.92,0.9
2017-10-24,0.84,0.88
2017-07-25,0.94,0.8
2017-04-25,0.82,0.84
2017-02-21,0.94,0.81
2016-10-25,0.99,0.94
2016-07-25,1.08,1.05
2016-04-26,1,1.05
2016-02-18,1.05,1.05
2015-10-22,1.04,1.02
2015-07-23,1.02,1.04
2015-04-22,0.95,0.99
2015-02-18,0.94,0.95
2014-10-28,0.89,0.93
2014-07-24,0.87,0.91
2014-04-23,0.8,0.83
2013-07-25,0.73,0.77
2013-04-24,0.7,0.72
2013-02-19,0.66,0.67
2012-10-23,0.65,0.65
2012-07-24,0.62,0.67
2012-04-24,0.59,0.61
2012-02-21,0.48,0.48
2011-10-25,0.44,0.48
2011-07-26,0.42,0.47
2011-04-26,0.4,0.43
2011-02-22,0.32,0.32
2010-10-27,0.31,0.32
2010-07-27,0.31,0.33
2010-04-27,0.3,0.32
2010-02-23,0.28,0.28
2009-10-29,0.28,0.28
2009-07-24,0.31,0.32
2009-04-22,0.29,0.34
2009-02-24,0.33,0.32
2008-10-22,0.33,0.34
2008-07-22,0.33,0.35
2008-04-24,0.3,0.33
2008-02-21,0.3,0.3
2007-10-24,0.26,0.27
2007-07-26,0.27,0.28
2007-04-26,0.24,0.26
2007-02-22,0.22,0.24
2006-10-25,0.2,0.22
2006-07-25,0.21,0.22
2006-04-25,0.15,0.21
2006-02-22,0.16,0.19
2005-10-25,0.14,0.16
2005-07-26,0.12,0.16
2005-04-26,0.1,0.1
2005-02-22,0.11,0.1
2004-10-21,0.1,0.1
2004-07-23,0.08,0.1
2004-04-23,0.07,0.06
2004-02-18,0.07,0.06
2003-10-15,0.08,0.07
2003-07-17,0.07,0.07
2003-04-17,0.06,0.07
2003-02-19,0.06,0.07
2002-10-17,0.07,0.06
2002-07-16,0.06,0.06
2002-04-17,0.03,0.03
2002-02-20,0.03,0.03
2001-10-18,0.07,0.07
2001-07-18,0.1,0.12
2001-04-19,0.13,0.13
2001-02-14,0.12,0.13
2000-10-19,0.11,0.13
2000-07-20,0.18,0.14
2000-04-20,0.2,0.24
2000-02-17,0.24,0.2
1999-10-14,0.24,0.24
1999-07-15,0.25,0.26
1999-04-21,0.24,0.24
1999-02-18,0.22,0.23
1998-10-21,0.21,0.21
1998-07-23,0.22,0.23
1998-04-24,0.2,0.21
1998-02-17,0.18,0.19
1997-10-22,0.16,0.18
1997-07-30,0.17,0.19
1997-04-23,0.14,0.17
1997-02-20,0.14,0.16
