Date,Estimate,Actual
2022-05-26,None,None
2022-02-22,None,None
2021-05-27,1.42,1.5
2021-02-23,1.15,1.29
2020-11-24,0.8,1.02
2020-08-25,0.18,0.62
2020-05-21,0.68,0.58
2020-02-18,1.38,1.44
2019-11-19,1.28,1.31
2019-08-20,1.18,1.26
2019-05-23,1.47,1.54
2019-02-19,1.24,1.29
2018-11-20,1.15,1.22
2018-08-21,1.11,1.17
2018-05-24,1.39,1.42
2018-02-20,1.17,1.17
2017-11-21,0.98,1.07
2017-08-22,1.08,1.12
2017-05-25,1.31,1.33
2017-02-21,1.11,1.12
2016-11-22,1.11,1.12
2016-08-25,1.01,1.03
2016-05-31,1.26,1.27
2016-03-01,1.06,1.06
2015-12-03,1,1.03
2015-09-03,1.01,1.02
2015-06-02,1.11,1.16
2015-02-17,0.97,1.01
2014-11-18,0.96,0.96
2014-08-19,0.92,0.93
2014-05-20,1.12,1.12
2014-02-18,0.91,0.91
2013-11-19,0.9,0.91
2013-08-20,0.88,0.88
2013-05-21,1.03,1.1
2013-02-19,0.91,0.93
2012-11-20,0.88,0.88
2012-08-21,0.85,0.85
2012-05-22,0.98,0.99
2012-02-21,0.84,0.84
2011-11-22,0.82,0.84
2011-08-23,0.79,0.79
2011-05-24,0.92,0.9
2011-02-22,0.84,0.86
2010-11-23,0.81,0.82
2010-08-24,0.8,0.8
2010-05-25,0.88,0.9
2010-02-23,0.76,0.77
2009-11-24,0.74,0.77
2009-08-25,0.78,0.79
2009-05-19,0.82,0.82
2009-02-17,0.7,0.71
2008-11-18,0.71,0.67
2008-08-19,0.69,0.72
2008-05-20,0.73,0.78
2008-02-19,0.61,0.63
2007-11-19,0.56,0.58
2007-08-21,0.62,0.62
2007-05-22,0.62,0.66
2007-02-20,0.58,0.61
2006-11-20,0.56,0.59
2006-08-22,0.54,0.55
2006-05-23,0.62,0.62
2006-02-21,0.55,0.55
2005-11-16,0.54,0.54
2005-08-17,0.49,0.5
2005-05-24,0.53,0.53
2005-02-16,0.46,0.46
2004-11-17,0.45,0.44
2004-08-18,0.43,0.43
2004-05-24,0.46,0.48
2004-02-11,0.4,0.4
2003-11-12,0.39,0.39
2003-08-12,0.37,0.37
2003-05-19,0.4,0.4
2003-02-12,0.35,0.35
2002-11-18,0.34,0.34
2002-08-20,0.32,0.32
2002-05-22,0.34,0.34
2002-02-19,0.3,0.3
2001-11-27,0.29,0.29
2001-08-20,0.27,0.28
2001-05-22,0.3,0.3
2001-02-21,0.26,0.26
2000-11-20,0.26,0.26
2000-08-21,0.25,0.25
2000-05-24,0.26,0.26
2000-02-23,0.23,0.23
1999-11-22,0.22,0.22
1999-08-23,0.21,0.21
1999-05-27,0.21,0.21
1999-02-24,0.18,0.18
1998-11-17,0.17,0.17
1998-08-18,0.16,0.16
1998-05-26,0.17,0.17
1998-02-18,0.16,0.15
1997-11-18,0.16,0.16
1997-08-19,0.15,0.16
1997-05-22,0.15,0.16
1997-02-18,0.14,0.14
