Date,Estimate,Actual
2022-05-09,None,None
2022-02-21,None,None
2021-05-10,-0.33,-0.15
2021-02-22,-0.59,-0.78
2020-11-09,-0.72,-0.84
2020-08-10,-1.68,-1.76
2020-05-05,-0.63,-0.52
2020-02-27,-0.19,-0.3
2019-11-04,0.37,0.11
2019-07-31,0.93,0.97
2019-05-06,0.77,0.84
2019-02-12,1.14,1.22
2018-11-05,1.54,1.77
2018-08-08,1.21,1.1
2018-05-08,0.71,0.92
2018-02-13,0.41,0.41
2017-11-01,0.11,0.18
2017-08-02,0.1,0.15
2017-05-04,0.07,0.15
2017-02-09,-0.02,-0.13
2016-11-01,-0.11,-0.15
2016-08-03,-0.18,-0.18
2016-05-05,-0.4,-0.56
2016-02-04,-0.12,-0.17
2015-10-28,-0.01,0.03
2015-07-30,0.21,0.21
2015-05-06,0.04,0.04
2015-01-29,0.68,0.72
2014-10-23,1.57,1.58
2014-07-31,1.75,1.79
2014-05-05,1.7,1.75
2014-01-30,1.67,1.72
2013-10-29,1.9,1.97
2013-07-30,1.6,1.58
2013-04-25,1.54,1.69
2013-01-31,1.66,1.83
2012-10-25,1.63,1.7
2012-07-26,1.6,1.64
2012-04-26,1.92,1.92
2012-01-25,1.95,2.02
2011-10-27,1.95,2.18
2011-07-26,2.16,2.23
2011-04-28,1.8,1.96
2011-01-26,1.54,1.58
2010-10-19,1.35,1.47
2010-07-27,1.33,1.31
2010-04-29,1.36,1.32
2010-01-28,1.25,1.3
2009-10-22,1.08,1.14
2009-07-23,0.8,0.85
2009-04-23,0.38,0.5
2009-01-29,0.95,1.18
2008-10-28,2.71,2.78
2008-07-24,2.75,2.79
2008-04-24,1.98,2.2
2008-01-29,1.69,1.76
2007-10-24,1.31,1.45
2007-07-24,1.1,1.18
2007-04-24,0.91,0.98
2007-01-25,0.9,0.98
2006-10-18,1.34,1.35
2006-08-04,1.39,1.39
2006-04-25,1.37,1.42
2006-02-07,1.38,1.41
2005-10-31,1.32,1.35
2005-07-22,1.14,1.05
2005-04-26,1,1.07
2005-01-24,0.95,0.91
2004-10-21,0.89,0.94
2004-07-19,0.71,0.73
2004-04-23,0.61,0.62
2004-01-22,0.51,0.49
2003-10-21,0.51,0.57
2003-07-22,0.47,0.49
2003-04-22,0.55,0.57
2003-01-29,0.39,0.42
2002-10-21,0.38,0.44
2002-07-22,0.31,0.32
2002-04-25,0.1,0.17
2002-02-04,0.05,0.05
2001-10-17,0.35,0.43
2001-07-19,0.52,0.63
2001-04-18,0.49,0.69
2001-01-24,0.5,0.47
2000-10-18,0.48,0.5
2000-07-20,0.42,0.47
2000-04-19,0.31,0.36
2000-01-25,0.21,0.26
1999-10-19,0.11,0.18
1999-07-20,-0.02,0.02
1999-04-21,-0.1,-0.1
1999-01-26,-0.04,-0.06
1998-10-21,0,0
1998-07-20,0.07,0.26
1998-04-20,0.13,0.13
1998-01-26,0.2,0.21
1997-10-16,0.22,0.19
1997-07-17,0.19,0.2
1997-04-17,0.22,0.23
1997-01-23,0.21,0.2
