Date,Estimate,Actual
2022-07-26,None,None
2022-04-26,None,None
2021-07-28,-0.03,0.13
2021-04-28,0.21,0.89
2021-02-04,-0.07,0.34
2020-10-28,0.19,0.65
2020-07-30,-1.17,-0.35
2020-04-28,-0.12,-0.23
2020-02-04,0.15,0.12
2019-10-23,0.26,0.34
2019-07-24,0.31,0.28
2019-04-25,0.27,0.44
2019-01-23,0.32,0.3
2018-10-24,0.28,0.29
2018-07-25,0.31,0.27
2018-04-25,0.41,0.43
2018-01-24,0.42,0.39
2017-10-26,0.33,0.43
2017-07-26,0.43,0.56
2017-04-27,0.35,0.39
2017-01-26,0.31,0.3
2016-10-27,0.2,0.26
2016-07-28,0.6,0.52
2016-04-28,0.48,0.68
2016-01-28,0.51,0.58
2015-10-27,0.47,0.45
2015-07-28,0.37,0.47
2015-04-28,0.26,0.23
2015-01-29,0.23,0.26
2014-10-24,0.19,0.24
2014-07-24,0.36,0.4
2014-04-25,0.31,0.25
2014-01-28,0.28,0.31
2013-10-24,0.38,0.45
2013-07-24,0.37,0.45
2013-04-24,0.37,0.41
2013-01-29,0.25,0.31
2012-10-30,0.3,0.4
2012-07-25,0.28,0.3
2012-04-27,0.35,0.39
2012-01-27,0.25,0.2
2011-10-26,0.44,0.46
2011-07-26,0.6,0.65
2011-04-26,0.5,0.62
2011-01-28,0.48,0.3
2010-10-26,0.38,0.48
2010-07-23,0.4,0.68
2010-04-27,0.31,0.46
2010-01-28,0.26,0.43
2009-11-02,-0.12,0.26
2009-07-23,-0.48,-0.21
2009-04-24,-1.23,-0.75
2009-01-29,-1.3,-1.37
2008-11-07,-0.94,-1.31
2008-07-24,-0.27,-0.62
2008-04-24,-0.16,0.2
2008-01-24,-0.19,-0.2
2007-11-08,-0.46,-0.01
2007-07-26,-0.35,0.13
2007-04-26,-0.6,-0.09
2007-01-25,-1.01,-1.1
2006-10-23,-0.61,-0.62
2006-07-20,0.12,-0.03
2006-04-21,0.25,0.24
2006-01-23,0.01,0.26
2005-10-20,-0.1,-0.1
2005-07-19,0.33,0.47
2005-04-20,0.39,0.62
2005-01-20,0.27,0.28
2004-10-19,0.14,0.28
2004-07-20,0.5,0.61
2004-04-21,0.44,0.96
2004-01-22,0.28,0.31
2003-10-16,-0.11,0.15
2003-07-16,0.18,0.22
2003-04-16,0.22,0.45
2003-01-21,0.06,0.08
2002-10-16,0.04,0.12
2002-07-17,0.26,0.31
2002-04-17,-0.15,-0.06
2002-01-17,-0.5,-0.48
2001-10-17,-0.27,-0.28
2001-07-18,-0.34,-0.3
2001-04-19,0.53,0.6
2001-01-18,0.64,0.64
2000-10-18,0.49,0.5
2000-07-19,2,2.07
2000-04-17,1.57,1.7
2000-01-26,1.45,1.47
1999-10-18,0.84,0.9
1999-07-14,1.95,2
1999-04-15,1.41,1.46
1999-01-21,1.26,1.35
1998-10-14,0.79,0.8
1998-07-15,1.8,1.91
1998-04-16,1.34,1.22
1998-01-27,1.21,1.45
1997-10-15,0.84,0.9
1997-07-16,1.83,1.98
1997-04-16,0.86,1.2
