Date,Estimate,Actual
2022-04-19,None,None
2022-01-26,None,None
2021-10-20,1.4,None
2021-07-22,1.05,1.33
2021-04-21,0.79,0.98
2021-01-28,0.68,0.84
2020-10-22,0.58,0.67
2020-07-23,0.37,0.41
2020-04-23,0.77,0.79
2020-01-30,0.98,0.98
2019-10-23,1,1.01
2019-07-23,0.98,0.98
2019-04-23,0.95,0.93
2019-01-29,0.91,0.95
2018-10-23,0.91,0.95
2018-07-24,0.85,0.89
2018-04-24,0.74,0.8
2018-01-30,0.51,0.65
2017-10-24,0.7,0.68
2017-07-25,0.66,0.64
2017-04-20,0.58,0.62
2017-01-26,0.64,0.61
2016-10-26,0.71,0.71
2016-07-26,0.73,0.71
2016-04-26,0.64,0.64
2016-02-02,0.7,0.71
2015-10-21,0.73,0.73
2015-07-23,0.66,0.67
2015-04-23,0.56,0.58
2015-01-29,0.61,0.62
2014-10-21,0.58,0.63
2014-07-22,0.52,0.55
2014-04-23,0.44,0.45
2014-01-30,0.48,0.49
2013-10-22,0.48,0.48
2013-07-23,0.43,0.46
2013-04-23,0.41,0.4
2013-01-29,0.41,0.42
2012-10-18,0.38,0.41
2012-07-24,0.35,0.38
2012-04-24,0.28,0.34
2012-01-26,0.31,0.3
2011-10-25,0.28,0.31
2011-07-20,0.22,0.25
2011-04-21,0.17,0.18
2011-01-26,0.16,0.17
2010-10-20,0.13,0.14
2010-07-21,0.07,0.08
2010-04-27,0.06,0.05
2010-01-28,0.05,0.09
2009-10-21,0.04,0.06
2009-07-21,0.03,0.03
2009-04-22,0.06,0.06
2009-01-28,0.25,0.26
2008-10-22,0.43,0.43
2008-07-23,0.42,0.48
2008-04-22,0.46,0.45
2008-01-29,0.47,0.5
2007-10-18,0.46,0.46
2007-07-24,0.43,0.44
2007-04-19,0.46,0.42
2007-01-25,0.44,0.45
2006-10-19,0.41,0.43
2006-07-25,0.39,0.39
2006-04-20,0.36,0.38
2006-01-26,0.37,0.37
2005-10-20,0.34,0.37
2005-07-21,0.29,0.33
2005-04-21,0.29,0.29
2005-01-27,0.26,0.28
2004-10-21,0.21,0.24
2004-07-22,0.11,0.18
2004-04-22,0.06,0.09
2004-01-27,0.03,0.03
2003-10-16,0.02,0.03
2003-07-17,-0.01,0
2003-04-15,-0.02,-0.02
2003-01-23,-0.01,0.02
2002-10-16,-0.01,-0.02
2002-07-18,0.02,0.02
2002-04-16,0.05,0.05
2002-01-22,0.09,0.07
2001-10-16,0.13,0.13
2001-07-18,0.2,0.21
2001-04-17,0.25,0.26
2001-01-23,0.26,0.26
2000-10-17,0.25,0.26
2000-07-20,0.23,0.25
2000-04-18,0.21,0.24
2000-01-25,0.19,0.21
1999-10-19,0.19,0.19
1999-07-20,0.18,0.19
1999-04-20,0.19,0.19
1999-01-25,0.19,0.19
1998-10-19,0.18,0.19
1998-07-20,0.16,0.17
1998-04-20,0.14,0.16
1998-01-26,0.13,0.14
1997-10-20,0.12,0.13
1997-07-21,0.1,0.12
