Date,Estimate,Actual
2022-06-01,None,None
2021-06-02,1.12,1.17
2021-02-24,1.01,1.1
2020-12-01,0.73,1.05
2020-08-26,0.41,0.73
2020-05-27,1.04,1.19
2020-02-12,1.18,1.16
2019-11-13,0.94,1.09
2019-08-14,0.58,0.65
2019-05-22,1.25,1.22
2019-02-13,1.15,1.2
2018-11-14,0.99,1.06
2018-08-15,0.8,1.04
2018-05-23,1.01,1.05
2018-02-14,0.91,0.99
2017-11-15,0.69,0.81
2017-08-16,0.55,0.62
2017-05-24,0.82,0.86
2017-02-15,0.74,0.82
2016-11-16,0.54,0.6
2016-08-17,0.36,0.46
2016-05-25,0.58,0.55
2016-02-17,0.68,0.7
2015-11-18,0.57,0.61
2015-08-19,0.23,0.29
2015-05-20,0.72,0.65
2015-02-11,0.77,0.75
2014-11-12,0.7,0.7
2014-08-13,0.57,0.6
2014-05-21,0.79,0.84
2014-02-12,0.71,0.75
2013-11-13,0.63,0.66
2013-08-14,0.49,0.53
2013-05-21,0.68,0.69
2013-02-13,0.56,0.67
2012-11-14,0.48,0.51
2012-08-15,0.38,0.42
2012-05-23,0.63,0.66
2012-02-15,0.58,0.58
2011-11-16,0.59,0.63
2011-08-17,0.55,0.55
2011-05-25,0.53,0.59
2011-02-16,0.5,0.52
2010-11-17,0.49,0.52
2010-08-18,0.46,0.49
2010-05-26,0.44,0.5
2010-02-17,0.38,0.4
2009-11-18,0.3,0.37
2009-08-19,0.2,0.22
2009-05-20,0.23,0.31
2009-02-11,0.28,0.28
2008-11-12,0.27,0.28
2008-08-13,0.22,0.22
2008-05-21,0.36,0.38
2008-02-13,0.34,0.37
2007-11-14,0.26,0.32
2007-08-15,0.19,0.2
2007-05-23,0.3,0.3
2007-02-14,0.28,0.29
2006-11-15,0.25,0.28
2006-08-16,0.23,0.25
2006-05-24,0.23,0.23
2006-02-15,0.21,0.22
2005-11-16,0.18,0.21
2005-08-17,0.16,0.16
2005-05-24,0.17,0.17
2005-02-15,0.16,0.16
2004-11-16,0.14,0.16
2004-08-17,0.12,0.13
2004-05-18,0.12,0.12
2004-02-17,0.1,0.11
2003-11-18,0.09,0.09
2003-08-19,0.07,0.08
2003-05-13,0.07,0.07
2003-02-11,0.06,0.06
2002-11-12,0.05,0.05
2002-08-13,0.04,0.05
2002-06-28,0.04,0.04
2002-02-12,0.02,0.04
2001-11-13,0.01,0.02
2001-08-14,0.01,0.01
2001-05-15,0.02,0.02
2001-02-15,0.1,0.11
2000-11-14,0.09,0.1
2000-08-14,0.08,0.09
2000-05-18,0.06,0.07
2000-02-15,0.05,0.06
1999-11-16,0.04,0.05
1999-08-18,0.04,0.04
1999-05-18,0.03,0.03
1999-02-17,0.03,0.03
1998-11-17,0.03,0.03
1998-08-18,0.02,0.02
1998-05-12,0.02,0.02
1998-02-10,0.02,0.02
1997-11-11,0.02,0.02
1997-08-12,0.01,0.02
1997-05-07,0.01,0.01
1997-02-12,0.01,0.01
1996-11-12,0.01,0.01
