Date,Estimate,Actual
2021-08-03,1.8,None
2021-05-05,1.53,1.74
2021-02-10,1.51,1.82
2020-11-02,1.51,1.83
2020-08-05,1.39,1.56
2020-05-06,1.34,1.38
2020-02-06,1.48,1.57
2019-10-31,1.58,1.7
2019-07-31,1.52,1.6
2019-05-01,1.11,1.24
2019-02-07,1.21,1.32
2018-10-31,1.34,1.42
2018-08-02,1.28,1.38
2018-05-02,0.92,1.05
2018-02-07,0.99,0.99
2017-11-01,1.07,1.08
2017-08-03,1.03,1.03
2017-05-03,0.75,0.75
2017-02-07,0.81,0.86
2016-11-02,0.9,0.97
2016-08-03,0.85,0.93
2016-05-04,0.65,0.67
2016-02-09,0.72,0.73
2015-11-04,0.8,0.84
2015-08-03,0.7,0.81
2015-05-07,0.53,0.56
2015-02-10,0.54,0.59
2014-11-06,0.62,0.64
2014-07-31,0.57,0.67
2014-05-08,0.43,0.47
2014-02-13,0.46,0.54
2013-11-01,0.47,0.5
