Date,Estimate,Actual
2022-04-27,None,None
2022-01-31,None,None
2021-10-27,None,None
2021-07-29,12.25,None
2021-04-29,9.54,15.79
2021-02-02,7.23,14.09
2020-10-29,7.41,12.37
2020-07-30,1.46,10.3
2020-04-30,6.25,5.01
2020-01-30,4.03,6.47
2019-10-24,4.62,4.23
2019-07-25,5.57,5.22
2019-04-25,4.72,7.09
2019-01-31,5.68,6.04
2018-10-25,3.14,5.75
2018-07-26,2.54,5.07
2018-04-26,1.26,3.27
2018-02-01,1.84,2.16
2017-10-26,0.03,0.52
2017-07-27,1.42,0.4
2017-04-27,1.09,1.48
2017-02-02,1.35,1.54
2016-10-27,0.78,0.52
2016-07-28,1.11,1.78
2016-04-28,0.58,1.07
2016-01-28,1.56,1
2015-10-22,-0.14,0.17
2015-07-23,-0.14,0.19
2015-04-23,-0.12,-0.12
2015-01-29,0.17,0.45
2014-10-23,-0.73,-0.95
2014-07-24,-0.15,-0.27
2014-04-24,0.23,0.23
2014-01-30,0.66,0.51
2013-10-24,-0.09,-0.09
2013-07-25,0.05,-0.02
2013-04-25,0.08,0.18
2013-01-29,0.28,0.21
2012-10-25,-0.08,-0.23
2012-07-26,0.02,0.16
2012-04-26,0.07,0.28
2012-01-31,0.17,0.38
2011-10-25,0.24,0.14
2011-07-26,0.35,0.41
2011-04-26,0.61,0.44
2011-01-27,0.88,0.91
2010-10-21,0.48,0.51
2010-07-22,0.54,0.45
2010-04-22,0.61,0.66
2010-01-28,0.72,0.85
2009-10-22,0.33,0.45
2009-07-23,0.31,0.32
2009-04-23,0.31,0.41
2009-01-29,0.39,0.52
2008-10-22,0.25,0.27
2008-07-23,0.26,0.37
2008-04-23,0.32,0.34
2008-01-30,0.48,0.48
2007-10-23,0.18,0.19
2007-07-24,0.16,0.19
2007-04-24,0.15,0.26
2007-02-01,0.21,0.23
2006-10-24,0.03,0.05
2006-07-25,0.06,0.05
2006-04-25,0.12,0.12
2006-02-02,0.21,0.47
2005-10-25,0.1,0.07
2005-07-26,0.11,0.12
2005-04-26,0.23,0.18
2005-02-02,0.4,0.35
2004-10-21,0.18,0.17
2004-07-22,0.19,0.18
2004-04-22,0.2,0.23
2004-01-27,0.29,0.29
2003-10-21,0.1,0.11
2003-07-22,0.06,0.1
2003-04-24,0.04,0.1
2003-01-23,0.14,0.19
2002-10-24,-0.04,0
2002-07-23,-0.06,-0.01
2002-04-23,-0.09,-0.01
2002-01-22,-0.07,0.09
2001-10-23,-0.16,-0.16
2001-07-23,-0.22,-0.16
2001-04-24,-0.25,-0.21
2001-01-30,-0.26,-0.25
2000-10-24,-0.29,-0.25
2000-07-26,-0.35,-0.33
2000-04-26,-0.36,-0.35
2000-02-02,-0.49,-0.55
1999-10-27,-0.28,-0.26
1999-07-21,-0.26,-0.25
1999-04-28,-0.14,-0.11
1999-01-26,-0.09,-0.07
1998-10-28,-0.1,-0.08
1998-07-22,-0.07,-0.07
1998-04-27,-0.04,-0.03
1998-01-22,-0.04,-0.03
1997-10-27,-0.03,-0.03
1997-07-10,-0.03,-0.02
