Date,Estimate,Actual
2022-01-24,None,None
2021-10-25,None,None
2021-07-27,1.92,None
2021-04-27,1.78,2.03
2021-01-26,1.64,2.03
2020-10-27,1.54,1.82
2020-07-22,1.34,1.46
2020-04-29,1.26,1.4
2020-01-29,1.32,1.51
2019-10-23,1.25,1.38
2019-07-18,1.21,1.37
2019-04-24,1,1.14
2019-01-30,1.09,1.1
2018-10-24,0.96,1.14
2018-07-19,1.08,1.13
2018-04-26,0.85,0.95
2018-01-31,0.87,0.96
2017-10-26,0.72,0.84
2017-07-20,0.71,0.98
2017-04-27,0.7,0.73
2017-01-26,0.79,0.83
2016-10-20,0.68,0.76
2016-07-19,0.58,0.69
2016-04-21,0.64,0.62
2016-01-28,0.71,0.78
2015-10-22,0.59,0.67
2015-07-21,0.56,0.6
2015-04-23,0.51,0.61
2015-01-26,0.71,0.71
2014-10-23,0.49,0.54
2014-07-22,0.6,0.55
2014-04-24,0.63,0.68
2014-01-23,0.68,0.78
2013-10-24,0.54,0.62
2013-07-18,0.75,0.66
2013-04-18,0.68,0.72
2013-01-24,0.75,0.76
2012-10-18,0.56,0.53
2012-07-19,0.62,0.67
2012-04-19,0.57,0.6
2012-01-19,0.76,0.78
2011-10-20,0.68,0.68
2011-07-21,0.58,0.69
2011-04-28,0.56,0.61
2011-01-27,0.68,0.77
2010-10-28,0.55,0.62
2010-07-22,0.46,0.51
2010-04-22,0.42,0.45
2010-01-28,0.59,0.74
2009-10-23,0.32,0.4
2009-07-23,0.36,0.36
2009-04-23,0.39,0.39
2009-01-22,0.49,0.47
2008-10-23,0.47,0.48
2008-07-17,0.47,0.46
2008-04-24,0.44,0.47
2008-01-24,0.46,0.5
2007-10-25,0.39,0.45
2007-07-19,0.39,0.39
2007-04-26,0.46,0.49
2007-01-25,0.23,0.26
2006-10-26,0.31,0.35
2006-07-20,0.3,0.31
2006-04-27,0.33,0.32
2006-01-26,0.33,0.33
2005-10-27,0.3,0.31
2005-07-21,0.31,0.32
2005-04-28,0.32,0.32
2005-01-27,0.33,0.35
2004-10-21,0.3,0.31
2004-07-22,0.29,0.28
2004-04-22,0.29,0.34
2004-01-22,0.3,0.34
2003-10-23,0.29,0.3
2003-07-17,0.24,0.23
2003-04-15,0.24,0.27
2003-01-16,0.23,0.27
2002-10-17,0.21,0.28
2002-07-18,0.21,0.21
2002-04-18,0.25,0.25
2002-01-17,0.21,0.25
2001-10-18,0.2,0.22
2001-07-19,0.21,0.22
2001-04-19,0.21,0.22
2001-01-18,0.23,0.24
2000-10-18,0.21,0.23
2000-07-18,0.21,0.22
2000-04-20,0.2,0.22
2000-01-18,0.21,0.24
1999-10-19,0.17,0.19
1999-07-19,0.18,0.2
1999-04-20,0.16,0.19
1999-01-19,0.15,0.18
1998-10-20,0.12,0.14
1998-07-16,0.12,0.13
1998-04-22,0.12,0.13
1998-01-21,0.1,0.11
1997-10-20,0.09,0.09
1997-07-17,0.1,0.1
1997-04-17,0.08,0.1
