Date,Estimate,Actual
2022-05-02,None,None
2022-02-15,None,None
2021-11-03,None,None
2021-08-03,-0.65,None
2021-05-04,-0.59,-0.63
2021-02-17,-0.55,-0.63
2020-11-05,-0.65,-0.62
2020-08-04,-0.7,-0.77
2020-05-05,-0.83,-0.8
2020-02-19,-0.63,-0.63
2019-11-06,-0.56,-0.69
2019-08-06,-0.46,-0.52
2019-05-07,-0.48,-0.47
2019-02-19,-0.45,-0.4
2018-11-07,-0.47,-0.45
2018-08-07,-0.54,-0.47
2018-05-09,-0.61,-0.66
2018-02-12,-0.6,-0.78
2017-11-06,-0.55,-0.57
2017-08-07,-0.62,-0.66
2017-05-08,-0.66,-0.64
2017-02-13,-0.73,-0.69
2016-11-07,-0.72,-0.77
2016-08-08,-0.76,-0.77
2016-05-09,-0.75,-0.8
2016-02-09,-0.72,-0.76
2015-11-05,-0.7,-0.71
2015-08-06,-0.55,-0.76
2015-05-12,-0.51,-1.09
2015-03-10,None,None
2015-02-11,None,None
