Date,Estimate,Actual
2022-03-08,None,None
2021-11-02,None,None
2021-07-28,-0.43,None
2021-04-28,-0.76,-0.49
2021-03-10,-0.25,-0.24
2020-11-04,-0.45,-0.25
2020-08-04,-0.51,-0.6
2020-05-05,-0.07,-0.44
2020-02-18,0.04,0.08
2019-11-05,0.02,0.09
2019-08-06,-0.08,-0.01
2019-05-07,-0.15,-0.15
2019-02-19,0.11,0.15
2018-11-06,0.12,0.15
2018-08-07,0.09,0.15
2018-05-08,-0.04,0.05
2018-02-20,0.09,0.05
2017-11-07,0.14,0.15
2017-08-07,-0.07,-0.05
2017-05-04,-0.03,-0.02
2017-02-14,-0.03,-0.02
2016-11-07,-0.07,-0.04
2016-08-08,-0.02,-0.09
2016-05-09,0.05,0.05
2016-02-11,0.04,0.05
2015-10-29,0.02,0.04
2015-08-04,0.02,0.03
2015-05-05,0.01,0.02
2015-02-24,0.01,0.01
2014-12-10,None,None
