Date,Estimate,Actual
2021-05-04,-0.06,-0.06
2021-03-09,-0.09,-0.14
2020-11-03,-0.08,-0.09
2020-08-06,-0.11,-0.11
2020-05-05,-0.13,-0.11
2020-03-10,-0.13,-0.16
2019-11-05,-0.17,-0.14
2019-08-06,-0.13,-0.19
2019-05-02,-0.19,-0.18
2019-03-07,-0.17,-0.29
2018-11-02,-0.15,-0.21
2018-08-07,-0.19,-0.22
2018-05-08,None,None
2018-03-08,None,None
