Date,Estimate,Actual
2022-05-04,None,None
2022-02-23,None,None
2021-11-03,None,None
2021-08-04,-0.63,None
2021-05-06,-0.66,-0.69
2021-02-25,-0.6,-0.69
2020-11-05,-0.59,-0.47
2020-08-06,-0.69,-0.61
2020-05-07,-0.42,-0.63
2020-02-27,-0.56,-0.57
2019-10-31,-0.62,-0.49
2019-08-01,-0.6,-0.56
2019-05-02,-0.59,-0.49
2019-02-27,-0.56,-0.43
2018-10-31,-0.49,-0.53
2018-08-01,-0.55,-0.52
2018-05-01,-0.58,-0.51
2018-03-14,-0.42,-0.61
2017-10-31,-0.5,-0.44
2017-08-01,-0.41,-0.45
2017-05-02,-0.34,-0.36
2017-03-14,-0.22,-0.31
2016-11-01,-0.22,-0.22
2016-08-04,-0.1,-0.36
2016-06-03,-0.28,-9.89
2016-05-06,None,None
