Date,Estimate,Actual
2022-05-25,None,None
2022-02-28,None,None
2021-11-29,None,None
2021-08-25,0.87,None
2021-05-27,0.78,0.91
2021-03-02,0.68,0.78
2020-12-01,0.68,0.78
2020-08-27,0.64,0.72
2020-05-28,0.58,0.66
2020-03-03,0.52,0.54
2019-11-26,0.54,0.6
2019-08-27,0.49,0.55
2019-05-29,0.45,0.5
2019-02-26,0.4,0.45
2018-11-28,0.38,0.45
2018-08-23,0.34,0.39
2018-05-24,0.31,0.33
2018-02-27,0.21,0.23
2017-12-05,0.22,0.25
2017-08-24,0.2,0.23
2017-05-25,0.18,0.22
2017-02-28,0.17,0.22
2016-11-22,0.16,0.22
2016-08-30,0.13,0.15
2016-05-26,0.11,0.15
2016-03-01,0.11,0.15
2015-11-24,0.11,0.12
2015-08-27,0.11,0.13
2015-05-28,0.1,0.12
2015-03-03,0.09,0.12
2014-11-25,0.08,0.09
2014-08-28,0.07,0.09
2014-05-29,0.05,0.07
2014-03-04,0.06,0.07
2013-12-05,0.05,0.06
