Date,Estimate,Actual
2022-07-27,None,None
2022-04-26,None,None
2022-02-09,None,None
2021-07-29,-0.16,-0.09
2021-04-28,-0.23,-0.12
2021-02-11,-0.09,-0.06
2020-10-27,-0.25,-0.24
2020-07-30,-0.39,-0.34
2020-04-30,-0.43,-0.33
2020-02-06,-0.18,-0.18
2019-11-12,-0.5,-0.41
2019-07-30,-0.35,-0.43
2019-05-07,-0.18,-0.15
2019-02-25,0.21,0.23
2018-11-05,-0.02,-0.01
2018-08-02,-0.22,-0.19
2018-05-03,-0.13,-0.12
2018-02-26,0.13,0.14
2017-11-07,-0.16,-0.15
2017-08-07,-0.12,-0.11
2017-05-04,0.01,0.01
2017-02-23,0.03,0.04
2016-11-03,-0.09,-0.06
2016-08-04,-0.12,-0.09
2016-05-05,-0.04,0
2016-02-25,-0.03,0
2015-10-26,-0.18,-0.12
2015-08-06,-0.19,-0.14
2015-05-07,-0.1,-0.08
2015-02-26,-0.07,-0.05
2014-11-04,-0.17,-0.13
2014-08-06,-0.24,-0.22
