Date,Estimate,Actual
2022-04-27,None,None
2022-03-07,None,None
2021-04-29,-0.02,-0.07
2021-03-09,0.01,-0.01
2020-10-29,0,-0.01
2020-07-30,-0.06,-0.04
2020-04-30,-0.02,-0.05
2020-03-04,0.05,0.03
2019-10-31,0.02,0.02
2019-08-06,0.03,-0.01
2019-04-30,0.01,-0.01
2019-03-06,0.04,0.01
2018-10-31,0.01,0.04
2018-08-07,0.02,0.01
2018-05-04,0,0
2018-03-06,0.02,0.04
2017-11-09,-0.01,-0.02
2017-08-08,-0.01,-0.02
2017-05-09,0,-0.02
2017-02-24,0.01,0.01
2016-11-09,0,0
2016-08-11,-0.01,-0.01
2016-05-11,-0.02,-0.07
2016-03-02,-0.01,0.05
2015-11-13,-0.01,-0.02
2015-08-11,-0.01,-0.06
2015-05-13,-0.02,-0.02
2015-03-04,0,-0.01
2014-11-12,-0.01,0.05
2014-08-14,-0.01,0
