Date,Estimate,Actual
2021-07-21,1.53,1.66
2021-04-27,1.59,1.52
2021-01-26,1.36,1.34
2020-10-27,1.45,1.52
2020-07-21,1.31,1.36
2020-04-28,1.37,1.56
2020-01-29,1.29,1.32
2019-10-22,1.36,1.41
2019-07-18,1.22,1.34
2019-04-24,1.16,1.21
2019-01-30,1.28,1.25
2018-10-18,1.3,1.32
2018-07-18,1.27,1.29
2018-04-19,1.28,1.28
2018-01-24,1.19,1.21
2017-10-24,1.25,1.29
2017-07-18,1.19,1.21
2017-04-25,1.11,1.13
2017-01-25,1.11,1.11
2016-10-25,1.19,1.23
2016-07-19,1.18,1.23
2016-04-21,1.18,1.16
2016-01-27,1.18,1.09
2015-10-27,1.31,1.27
2015-07-21,1.24,1.25
2015-04-23,1.1,1.29
2015-01-27,1.21,1.21
2014-10-28,1.29,1.37
2014-07-17,1.4,1.34
2014-04-24,1.33,1.28
2014-01-29,1.26,1.19
2013-10-22,1.31,1.25
2013-07-17,1.29,1.28
2013-04-24,1.28,1.32
2013-01-23,1.19,1.27
2012-10-25,1.36,1.34
2012-07-19,1.29,1.38
2012-04-24,1.32,1.27
2012-01-25,1.2,1.23
2011-10-25,1.51,1.45
2011-07-19,1.4,1.48
2011-04-19,1.31,1.41
2011-01-27,1.25,1.14
2010-10-21,1.2,1.27
2010-07-15,1.13,1.2
2010-04-20,1.23,1.44
2010-01-26,1.1,1.01
2009-10-22,0.95,0.92
2009-07-16,0.85,0.89
2009-04-23,0.87,0.87
2009-01-28,0.79,0.66
2008-10-20,0.95,0.92
2008-07-17,0.93,0.98
2008-04-21,0.89,1.02
2008-01-17,0.73,0.4
2007-10-18,0.76,0.68
2007-07-17,0.78,0.83
2007-04-23,0.84,0.92
2007-01-18,0.78,0.7
2006-10-19,0.76,0.79
2006-07-17,0.79,0.73
2006-04-24,0.71,0.83
2006-01-19,0.71,0.58
2005-10-18,0.72,0.71
2005-07-14,0.66,0.7
2005-01-20,0.6,0.56
2004-10-21,0.58,0.63
2004-07-20,0.59,0.63
2004-04-22,0.53,0.52
2004-01-22,0.53,0.55
2003-10-20,0.52,0.52
2003-07-21,0.51,0.52
2003-04-15,0.46,0.43
2003-01-23,0.51,None
2002-10-17,0.44,None
1999-01-01,1.26,None
1998-07-01,1.77,None
1997-09-02,0.79,0.79
1997-04-22,0.45,0.52
