Date,Estimate,Actual
2022-04-26,None,None
2022-01-25,None,None
2021-04-28,2.37,3.3
2021-01-27,3.22,3.88
2020-10-29,1.91,2.71
2020-07-30,1.39,1.8
2020-04-29,1.76,1.71
2020-01-29,2.53,2.56
2019-10-30,1.91,2.12
2019-07-24,1.88,0.91
2019-04-24,1.63,0.85
2019-01-30,2.19,2.38
2018-10-30,1.47,1.76
2018-07-25,1.72,1.74
2018-04-25,1.35,1.69
2018-01-31,1.95,1.44
2017-11-01,1.28,1.59
2017-07-26,1.13,1.32
2017-05-03,1.12,1.04
2017-02-01,1.31,1.41
2016-11-02,0.97,1.09
2016-07-27,0.82,0.97
2016-04-27,0.62,0.77
2016-01-27,0.68,0.79
2015-11-04,0.52,0.57
2015-07-29,0.47,0.5
2015-04-22,0.4,0.42
2015-01-28,0.49,0.54
2014-10-28,0.4,0.43
2014-07-23,0.32,0.42
2014-04-23,0.24,0.34
2014-01-29,0.27,0.31
2013-10-30,0.19,0.25
2013-07-24,0.14,0.19
2013-05-01,0.13,0.12
2013-01-30,0.15,0.17
2012-10-23,0.11,0.12
2012-07-26,0.12,0.12
