Date,Estimate,Actual
2022-07-14,None,None
2022-04-13,None,None
2022-01-17,None,None
2021-07-16,0.71,0.7
2021-04-15,0.82,0.84
2021-01-19,0.71,0.74
2020-10-15,0.46,0.51
2020-07-16,0.53,0.54
2020-04-15,0.62,0.61
2020-01-16,0.64,0.62
2019-10-15,0.64,0.7
2019-07-16,0.65,0.66
2019-04-15,0.66,0.69
2019-01-16,0.64,0.65
2018-10-15,0.65,0.65
2018-07-17,0.58,0.6
2018-04-16,0.54,0.55
2018-01-17,0.41,0.44
2017-10-16,0.41,0.42
2017-07-18,0.39,0.39
2017-04-18,0.37,0.39
2017-01-18,0.36,0.36
2016-10-17,0.33,0.35
2016-07-18,0.3,0.3
2016-04-15,0.29,0.29
2016-01-19,0.25,0.24
2015-10-15,0.27,0.27
2015-07-16,0.24,0.25
2015-04-15,0.24,0.22
2015-01-16,0.24,0.24
2014-10-15,0.24,0.24
2014-07-16,0.22,0.23
2014-04-15,0.22,0.24
2014-01-16,0.21,0.23
2013-10-15,0.2,0.22
2013-07-16,0.19,0.18
2013-04-15,0.16,0.15
2013-01-16,0.15,0.15
2012-10-15,0.17,0.17
2012-07-17,0.18,0.2
2012-04-16,0.15,0.15
2012-01-18,0.13,0.13
2011-10-17,0.19,0.19
2011-07-18,0.19,0.2
2011-04-15,0.19,0.2
2011-01-18,0.1,0.1
2010-10-15,0.09,0.1
2010-07-16,0.15,0.17
2010-04-15,0.11,0.1
2010-01-19,0.15,0.14
2009-10-15,0.17,0.17
2009-07-16,0.18,0.18
2009-04-15,0.15,0.19
2009-01-16,0.26,0.27
2008-10-15,0.23,0.26
2008-07-16,0.26,0.27
2008-04-15,0.26,0.26
2008-01-16,0.27,0.26
2007-10-15,0.25,0.27
2007-07-17,0.23,0.23
2007-04-17,0.22,0.22
2007-01-17,0.21,0.21
2006-10-16,0.2,0.21
2006-07-18,0.2,0.19
2006-04-17,0.19,0.19
2006-01-18,0.14,0.14
2005-10-17,0.15,0.16
2005-07-18,0.13,0.14
2005-04-15,0.12,0.12
2005-01-18,0.11,0.12
2004-10-15,0.08,0.08
2004-07-20,0.09,0.08
2004-04-20,0.12,0.12
2004-01-22,0.11,0.11
2003-10-21,0.1,0.11
2003-07-23,0.09,0.09
2003-04-22,0.05,0.05
2003-01-21,0.08,0.07
2002-10-15,0.07,0.07
2002-07-16,0.08,0.07
2002-04-16,0.08,0.08
2002-01-15,0.08,0.08
2001-10-16,0.05,0.06
2001-07-17,0.08,0.07
2001-04-17,0.08,0.08
2001-01-18,0.12,0.11
2000-10-17,0.12,0.12
2000-07-18,0.15,0.14
2000-04-17,0.22,0.22
2000-01-18,0.13,0.13
1999-10-14,0.1,0.1
1999-07-16,0.11,0.12
1999-04-15,0.11,0.12
1999-01-19,0.08,0.09
1998-10-15,0.07,0.08
1998-07-16,0.06,0.06
1998-04-15,0.06,0.06
1998-01-14,0.06,0.06
1997-10-15,0.06,0.06
1997-07-16,0.05,0.05
