Date,Estimate,Actual
2021-07-28,1.9,None
2021-04-29,1.82,1.74
2021-02-04,1.42,1.46
2020-11-05,1.5,1.63
2020-08-06,1.48,1.63
2020-05-07,1.49,1.72
2020-02-06,0.88,1.22
2019-10-31,1.07,1.17
2019-07-25,1.07,1.18
2019-04-25,1.09,1.1
2019-01-24,0.85,0.94
2018-10-25,0.91,1.09
2018-07-26,0.87,1.01
2018-04-26,0.85,0.94
2018-02-05,0.67,0.68
2017-10-26,0.77,0.75
2017-07-27,0.74,0.74
2017-04-27,0.74,0.84
2017-01-26,0.67,0.63
2016-10-27,0.65,0.77
2016-07-28,0.67,0.69
2016-04-28,0.65,0.74
2016-01-28,0.28,0.38
2015-10-27,0.35,0.39
2015-07-23,0.36,0.53
2015-04-28,0.51,0.71
2015-01-27,0.41,0.46
2014-10-24,0.42,0.45
2014-07-24,0.44,0.48
2014-04-29,0.43,0.46
2014-01-24,0.43,0.51
2013-10-23,0.44,0.46
2013-07-25,0.44,0.44
2013-04-25,0.41,0.41
2013-01-24,0.43,0.47
2012-10-24,0.42,0.41
2012-07-25,0.48,0.48
2012-04-26,0.63,0.64
2012-01-26,0.55,0.53
2011-10-27,0.58,0.61
2011-07-28,0.55,0.56
2011-04-28,0.53,0.58
2011-01-27,0.48,0.47
2010-10-26,0.53,0.59
2010-07-22,0.53,0.54
2010-04-29,0.51,0.56
2010-01-28,0.41,0.47
2009-10-22,0.51,0.52
2009-07-23,0.47,0.56
2009-04-28,0.47,0.48
2009-01-27,0.41,0.46
2008-10-23,0.42,0.46
2008-07-24,0.4,0.43
2008-04-24,0.41,0.42
2008-01-31,0.34,0.35
2007-10-25,0.37,0.38
2007-07-26,0.36,0.37
2007-04-26,0.23,0.38
2007-01-25,0.16,0.19
2006-10-26,0.2,0.22
2006-07-27,0.32,0.35
2006-04-27,0.32,0.32
2006-01-25,0.28,0.31
2005-10-28,0.33,0.31
2005-07-28,0.36,0.47
2005-04-28,0.34,0.34
2005-01-27,0.33,0.39
2004-10-29,0.39,0.44
2004-07-29,0.39,0.46
2004-04-28,0.39,0.41
2004-01-29,0.39,0.37
2003-10-23,0.41,0.47
2003-07-24,0.38,0.45
2003-04-29,0.38,0.39
2003-03-10,0.27,0.31
2002-10-24,0.26,0.26
2002-07-23,0.26,0.23
2002-04-25,0.43,0.45
2002-01-24,0.59,0.59
2001-10-23,0.63,0.63
2001-07-25,0.53,0.56
2001-04-25,0.61,0.63
2001-01-24,0.55,0.56
2000-10-19,0.58,0.59
2000-07-20,0.51,0.51
2000-04-20,0.57,0.58
2000-01-24,0.49,0.49
1999-10-19,0.51,0.51
1999-07-21,0.45,0.45
1999-04-21,0.49,0.5
1999-01-20,0.43,0.43
1998-10-20,0.45,0.45
1998-07-21,0.39,0.4
1998-04-21,0.43,0.43
1998-01-22,0.38,0.38
1997-10-21,0.4,0.41
1997-07-22,0.35,0.35
1997-04-22,0.38,0.38
1997-01-22,0.34,0.34
1996-10-22,0.35,0.36
