Date,Estimate,Actual
2022-05-03,None,None
2022-02-08,None,None
2021-10-29,0.81,None
2021-07-30,0.76,0.8
2021-05-05,0.74,0.76
2021-02-10,0.78,0.78
2020-10-28,0.72,0.72
2020-07-29,0.61,0.63
2020-04-28,0.7,0.71
2020-02-04,0.74,0.75
2019-10-24,0.66,0.66
2019-07-24,0.64,0.66
2019-04-25,0.61,0.61
2019-02-05,0.63,0.63
2018-10-25,0.63,0.63
2018-08-02,0.6,0.62
2018-05-02,0.58,0.58
2018-02-06,0.61,0.58
2017-10-26,0.62,0.61
2017-07-27,0.61,0.61
2017-04-27,0.57,0.59
2017-02-09,0.61,0.61
2016-11-01,0.6,0.59
2016-08-02,0.57,0.58
2016-05-05,0.53,0.53
2016-02-16,0.57,0.61
2015-11-03,0.54,0.54
2015-08-04,0.52,0.52
2015-05-07,0.45,0.45
2015-02-10,0.47,0.47
2014-10-23,0.42,0.42
2014-07-24,0.4,0.4
2014-04-24,0.37,0.37
2014-02-04,0.39,0.39
2013-10-24,0.35,0.35
2013-07-25,0.34,0.34
2013-04-25,0.32,0.33
2013-02-05,0.32,0.34
2012-10-25,0.29,0.3
2012-07-26,0.27,0.3
2012-04-26,0.25,0.27
2012-02-07,0.26,0.28
2011-10-27,0.24,0.24
2011-07-28,0.22,0.22
2011-04-28,0.19,0.2
2011-02-08,0.21,0.22
2010-10-28,0.19,0.19
2010-07-28,0.17,0.17
2010-04-28,0.15,0.16
2010-02-09,0.18,0.19
2009-10-28,0.15,0.15
2009-07-29,0.14,0.14
2009-04-28,0.13,0.13
2009-02-10,0.15,0.16
2008-10-21,0.14,0.14
2008-07-22,0.13,0.13
2008-04-22,0.11,0.12
2008-01-31,0.13,0.13
2007-10-18,0.11,0.12
2007-07-24,0.1,0.1
2007-04-19,0.09,0.09
2007-02-01,0.1,0.1
2006-10-19,0.09,0.09
2006-07-20,0.08,0.08
2006-04-20,0.07,0.07
2006-02-02,0.08,0.09
2005-10-20,0.07,0.07
2005-07-21,0.06,0.06
2005-04-21,0.05,0.05
2005-02-03,0.07,0.07
2004-10-20,0.05,0.06
2004-07-21,0.05,0.05
2004-04-21,0.04,0.04
2004-02-04,0.05,0.06
2003-10-15,0.04,0.04
2003-07-16,0.03,0.03
2003-04-17,0.02,0.02
2003-01-23,0.05,0.05
2002-10-16,0.05,0.05
2002-07-17,0.04,0.04
2002-04-17,0.03,0.04
2002-01-24,0.04,0.04
2001-10-17,0.03,0.03
2001-07-18,0.02,0.03
2001-04-18,0.02,0.02
2001-01-31,0.02,0.03
2000-10-12,0.02,0.02
2000-07-19,0.01,0.02
2000-04-19,0,0.01
2000-01-27,0,0.01
1999-10-20,0,0
1999-07-21,0,0
1999-04-21,0.01,0.01
1999-02-03,0.03,0.03
1998-10-21,0.02,0.02
1998-07-22,0.02,0.02
1998-04-22,0.01,0.01
1998-02-04,0.02,0.02
1997-10-15,0.01,0.02
1997-07-15,0.01,0.01
