Date,Estimate,Actual
2021-08-05,-0.73,-0.88
2021-05-06,-0.81,-0.28
2021-03-04,-0.78,-0.95
2020-11-05,-0.61,-0.69
2020-08-06,-0.74,-0.76
2020-05-06,-0.65,0.47
2020-03-05,-0.77,-0.88
2019-11-07,-0.8,-0.38
2019-08-06,-0.6,-0.79
2019-05-07,-0.68,-0.36
2019-03-11,-0.71,-0.53
2018-11-13,-0.61,-0.54
2018-08-01,-0.62,-0.17
2018-05-07,-0.7,-0.71
2018-03-12,-0.72,-0.76
2017-11-01,-0.58,-0.73
2017-08-03,-0.55,-0.75
2017-05-10,-0.61,-0.57
2017-03-17,-0.38,-0.38
2016-11-22,-0.68,-0.32
2016-09-08,-0.4,-0.2
2016-05-12,-0.49,-0.93
2016-03-16,-0.3,0.25
2015-11-19,-0.3,-0.4
2015-09-09,-0.36,-0.63
2015-06-09,-0.04,0.26
2015-03-25,None,None
