Date,Estimate,Actual
2021-06-15,None,-0.34
2021-02-08,None,-0.37
2020-11-05,None,-1.36
2020-08-10,None,-0.4
2020-05-28,None,-0.42
2020-02-10,None,None
2019-11-07,-0.06,-1
2019-08-08,-0.06,-1
2019-06-03,-0.06,-1.2
2019-02-07,-0.07,-0.06
2018-11-08,-0.07,-0.05
2018-08-09,-0.07,-0.07
2018-05-31,-0.07,-0.07
2018-02-08,-0.09,-0.07
2017-11-09,-0.1,-0.09
2017-08-09,-0.1,-0.1
2017-06-07,-0.11,-0.1
2017-02-09,-0.1,-0.09
2016-11-03,-0.11,-0.1
2016-08-04,-0.1,-0.09
2016-06-09,-0.11,-0.09
2016-02-08,-0.11,-0.11
2015-11-09,-0.1,-0.12
2015-08-10,-0.09,-0.1
2015-06-09,-0.09,-0.1
2015-02-06,-0.09,-0.09
2014-11-07,-0.09,-0.11
2014-06-10,-0.09,-0.08
2014-02-07,-0.09,-0.07
