Date,Estimate,Actual
2022-05-16,None,None
2022-02-28,None,None
2021-11-15,-0.68,None
2021-08-17,-0.52,-0.61
2021-05-18,-0.46,-0.62
2021-03-02,-0.54,-0.87
2020-11-17,-0.53,-0.69
2020-08-18,-0.41,-0.68
2020-05-18,-0.36,-0.52
2020-03-03,-0.3,-0.53
2019-11-12,-0.53,-0.41
2019-08-20,-0.51,-0.52
2019-05-21,-0.65,-0.64
2019-02-26,-0.68,-0.95
2018-11-20,-0.63,-0.7
2018-08-21,-0.56,-0.59
2018-05-15,-0.59,-0.61
2018-02-27,-0.48,-0.86
2017-11-22,-0.77,-0.71
2017-10-20,None,None
