Date,Estimate,Actual
2022-04-26,None,None
2022-02-15,None,None
2021-10-27,1.2,None
2021-07-28,0.97,2.24
2021-04-28,0.73,2.01
2021-02-17,1.25,1.58
2020-10-29,0.53,1.13
2020-07-29,0.01,1.05
2020-05-06,-0.18,0.19
2020-02-12,0.24,0.43
2019-10-29,0.11,-0.29
2019-08-01,0.03,0.1
2019-04-30,-0.04,0.06
2019-02-12,0.2,0.26
2018-10-25,-0.02,0.04
2018-07-31,-0.03,0.02
2018-05-01,-0.05,0.04
2018-02-15,0.05,0.15
2017-10-31,-0.02,0.05
2017-08-01,-0.07,-0.01
2017-05-02,-0.1,-0.04
2017-02-15,-0.02,0
2016-11-02,-0.03,-0.02
2016-08-03,-0.08,-0.04
2016-05-04,-0.09,-0.06
2016-02-17,-0.05,-0.01
2015-11-04,-0.06,-0.03
2015-07-30,-0.09,-0.03
2015-05-27,None,None
2015-05-21,None,None
