Date,Estimate,Actual
2021-07-21,0.16,None
2021-04-21,0.11,0.12
2021-01-21,0.17,-0.07
2020-10-21,0.04,0.04
2020-07-22,0,-0.05
2020-04-22,0.11,0.11
2020-01-22,0.31,0.27
2019-10-30,0.24,0.21
2019-07-31,0.19,0.2
2019-04-30,0.13,0.15
2019-01-31,0.26,0.26
2018-10-30,0.2,0.19
2018-07-20,0.14,0.1
2018-04-20,0.06,0.09
2018-01-24,0.14,0.15
2017-10-20,0.11,0.05
2017-07-28,-0.12,-0.11
2017-04-25,-0.21,-0.23
2017-01-26,-0.11,-0.3
2016-10-25,-0.43,-0.15
2016-07-28,-0.62,-0.9
2016-04-27,-0.33,-0.45
2016-01-28,-0.1,-0.21
2015-10-21,-0.14,-0.05
2015-07-21,-0.14,-0.14
2015-04-21,0.46,-0.07
2015-01-20,1.07,1.44
2014-10-16,1.13,1.02
2014-07-17,0.9,0.92
2014-04-17,0.78,0.84
2014-01-21,0.61,0.62
2013-10-18,0.78,0.9
2013-07-19,0.65,0.61
2013-04-19,0.62,0.65
2013-01-23,0.61,0.62
2012-10-19,0.84,0.73
2012-07-20,0.77,1
2012-04-24,0.8,0.86
2012-01-24,1.32,1.22
2011-11-01,1.22,1.18
2011-07-25,0.91,0.93
2011-04-27,0.78,0.87
2011-01-25,0.65,0.84
2010-11-01,0.47,0.59
2010-08-03,0.43,0.36
2010-05-04,0.38,0.43
2010-01-26,0.35,0.43
2009-11-04,0.35,0.26
2009-08-05,0.46,0.41
2009-04-29,0.76,0.82
2009-01-28,1.26,1.49
2008-10-22,1.35,1.29
2008-07-22,1.24,1.36
2008-04-22,1.2,1.21
2008-01-30,1.28,1.26
2007-10-26,1.22,1.22
2007-07-27,1.09,1.09
2007-04-25,1.1,1.17
2007-02-15,1.19,1.09
2006-10-30,1.08,1.09
2006-07-28,0.98,1.07
2006-04-26,0.79,0.93
2006-02-16,0.73,0.75
2005-10-28,0.67,0.65
2005-07-29,0.54,0.64
2005-04-27,0.51,0.53
2005-02-17,0.46,0.53
2004-10-28,0.39,0.41
2004-07-29,0.31,0.35
2004-04-27,0.25,0.29
2004-02-12,0.28,0.32
2003-10-23,0.24,0.27
2003-07-24,0.2,0.24
2003-04-22,0.14,0.14
2003-02-13,0.25,0.25
2002-10-24,0.21,0.26
2002-07-25,0.21,0.21
2002-04-23,0.21,0.22
2002-02-14,0.35,0.39
2001-10-26,0.34,0.4
2001-07-26,0.27,0.31
2001-04-25,0.23,0.25
2001-02-15,0.23,0.24
2000-10-30,0.14,0.21
2000-07-31,0.07,0.12
2000-04-26,0,0.06
2000-02-17,-0.03,0.03
1999-11-01,0.03,0.03
1999-08-02,0.06,0.06
1999-05-04,0.12,0.13
1999-02-01,0.18,0.14
1998-11-02,0.18,0.2
1998-07-24,0.45,0.46
1998-04-27,0.46,0.46
1998-01-26,0.44,0.46
1997-10-27,0.48,0.51
1997-07-23,0.45,0.48
1997-04-23,0.39,0.4
1997-01-22,0.33,0.35
1996-11-13,0.36,0.38
