Date,Estimate,Actual
2022-02-03,None,None
2021-11-03,None,None
2021-08-05,1.21,None
2021-05-06,1.55,1.53
2021-02-05,1.44,1.74
2020-11-05,1.13,1.51
2020-08-06,0.92,1.04
2020-05-11,1.43,1.62
2020-02-06,1.22,1.52
2019-11-07,1.1,1.27
2019-08-08,0.93,1.11
2019-05-09,1.43,1.59
2019-02-07,1.09,1.29
2018-11-08,1.08,1.29
2018-08-06,0.93,1.01
2018-05-03,1.51,1.39
2018-02-08,1.15,1.51
2017-11-06,1,1.09
2017-08-02,1.24,1.31
2017-05-01,1.46,1.53
2017-02-07,1.23,1.34
2016-10-31,1.21,1.24
2016-08-02,1.13,1.14
2016-04-28,1.33,1.43
2016-02-01,1.26,1.3
2015-11-02,1.1,1.38
2015-07-30,0.99,1
2015-04-30,1.16,1.19
2015-01-29,1.1,1.2
2014-10-30,0.96,1
2014-08-04,0.81,0.83
2014-05-01,1.01,1.01
2014-01-30,0.84,0.9
2013-10-31,0.86,0.92
2013-08-01,0.77,0.79
2013-05-02,0.95,1.02
2013-02-05,0.86,0.93
2012-10-30,0.79,0.81
2012-08-02,0.72,0.73
2012-05-03,0.88,0.94
2012-02-02,0.76,0.81
2011-10-27,0.72,0.73
2011-08-04,0.58,0.6
2011-04-28,0.69,0.81
2011-02-03,0.61,0.73
2010-10-28,0.53,0.66
2010-08-05,0.49,0.5
2010-04-29,0.57,0.61
2010-01-28,0.46,0.57
2009-11-05,0.43,0.54
2009-08-18,0.86,0.86
2009-04-30,0.95,0.97
2009-02-05,0.89,0.93
2008-10-29,0.7,0.74
2008-08-07,0.95,0.97
2008-05-01,1.01,1.08
2008-01-29,0.87,0.9
2007-11-05,0.86,0.86
2007-08-09,0.87,0.89
2007-04-26,0.91,0.96
2007-01-25,0.78,0.83
2006-10-27,0.76,0.78
2006-08-03,0.87,0.87
2006-04-27,0.86,0.87
2006-01-26,0.73,0.74
2005-10-26,0.72,0.63
2005-08-05,0.89,0.78
2005-04-29,0.89,0.94
2005-02-04,0.77,0.73
2004-11-04,0.56,0.61
2004-10-26,0.94,0.97
2004-04-22,0.99,0.98
2004-01-22,0.86,0.87
2003-10-23,0.77,0.76
2003-07-31,0.89,0.89
2003-04-23,0.86,0.86
2003-01-23,0.77,0.77
2002-10-22,0.66,0.67
2002-08-06,0.73,0.74
2002-04-23,0.7,0.71
2002-01-22,0.63,0.62
2001-10-23,0.55,0.57
2001-07-31,0.58,0.58
2001-04-26,0.56,0.56
2001-01-30,0.5,0.33
2000-10-24,0.43,0.29
2000-07-25,0.47,0.32
2000-04-25,0.46,0.47
2000-01-25,0.4,0.41
1999-10-26,0.35,0.35
1999-07-30,0.38,0.39
1999-04-28,0.36,0.37
1999-01-25,0.33,0.33
1998-10-26,0.27,0.28
1998-07-27,0.31,0.32
1998-04-22,0.32,0.32
1998-01-26,0.27,0.27
1997-10-20,0.22,0.22
1997-07-31,0.24,0.25
1997-04-22,0.26,0.26
