Date,Estimate,Actual
2022-04-28,None,None
2022-02-02,None,None
2021-11-01,None,None
2021-08-03,1.36,None
2021-04-30,1.48,1.62
2021-02-04,1.78,2.03
2020-11-02,2.32,2.63
2020-08-03,1.99,2.41
2020-05-01,1.67,1.89
2020-02-04,1.31,1.46
2019-10-31,1.54,1.59
2019-08-01,1.83,1.88
2019-05-01,1.45,1.44
2019-02-04,1.3,1.4
2018-10-31,1.58,1.62
2018-08-02,1.57,1.58
2018-05-02,1.31,1.37
2018-02-02,1.23,1.77
2017-11-01,1.42,1.46
2017-08-03,1.49,1.52
2017-05-03,1.3,1.31
2017-02-03,1.22,1.14
2016-11-02,1.42,1.36
2016-08-03,1.28,1.3
2016-05-03,1.11,1.21
2016-02-04,1.05,1.14
2015-11-02,1.18,1.32
2015-08-03,1.37,1.44
2015-05-01,1.1,1.08
2015-02-04,0.9,0.97
2014-10-31,1.03,1.1
2014-08-01,1.35,1.3
2014-05-01,1.08,1.05
2014-02-04,0.91,0.88
2013-10-31,1.01,1.08
2013-08-01,1.34,1.38
2013-05-01,1.05,1
2013-02-04,0.81,0.93
2012-10-31,0.95,1.01
2012-08-02,1.27,1.32
2012-05-02,1.03,1.02
2012-02-03,0.68,0.79
2011-11-02,0.93,1.04
2011-08-03,1.19,1.26
2011-05-03,1.04,1.02
2011-02-04,0.61,0.68
2010-11-02,1.14,0.98
2010-08-03,1.2,1.2
2010-05-03,1.08,1.16
2010-02-04,0.76,0.77
2009-11-02,0.95,1.11
2009-08-03,1.19,1.2
2009-05-01,0.9,1.08
2009-02-04,0.57,0.62
2008-10-31,0.84,0.91
2008-08-01,1.1,1.13
2008-05-01,0.75,0.71
2008-02-04,0.54,0.65
2007-10-31,0.61,0.76
2007-08-02,1.1,1.07
2007-05-02,0.78,0.84
2007-02-01,0.5,0.59
2006-11-01,0.71,0.73
2006-08-02,1.04,1.08
2006-05-03,0.71,0.72
2006-02-02,0.47,0.55
2005-11-03,0.7,0.7
2005-08-04,0.94,1
2005-05-05,0.77,0.75
2005-02-07,0.53,0.72
2004-11-02,0.54,0.57
2004-08-05,0.83,0.83
2004-05-06,0.56,0.59
2004-02-10,0.49,0.52
2003-11-06,0.6,0.6
2003-08-12,0.68,0.68
2003-05-08,0.5,0.5
2003-02-11,0.35,0.4
2002-10-30,0.53,0.65
2002-08-07,0.61,0.63
2002-05-02,0.43,0.45
2001-11-01,0.37,0.37
2001-08-08,0.43,0.45
2001-04-27,0.44,0.45
2001-01-31,0.3,0.31
2000-10-25,0.41,0.42
2000-08-03,0.56,0.57
2000-04-27,0.47,0.48
2000-01-27,0.32,0.33
1999-10-28,0.36,0.37
1999-08-12,0.48,0.48
1999-04-22,0.42,0.42
1999-01-19,0.27,0.28
1998-10-19,0.4,0.41
1998-07-30,0.41,0.48
1998-04-17,0.37,0.36
1998-01-22,0.23,0.24
1997-10-16,0.35,0.36
1997-07-30,0.35,0.36
1997-04-16,0.31,0.32
