Date,Estimate,Actual
2022-02-01,None,None
2021-10-19,None,None
2021-07-28,2.06,None
2021-04-28,2.03,2.4
2021-02-03,2.09,2.27
2020-10-21,1.53,1.91
2020-07-27,1.13,1.27
2020-04-29,1.5,1.66
2020-01-29,1.69,1.73
2019-10-23,1.61,1.66
2019-07-23,1.68,1.72
2019-04-24,1.46,1.48
2019-01-30,1.5,1.52
2018-10-23,1.47,1.45
2018-07-24,1.55,1.66
2018-04-25,1.36,1.44
2018-01-31,1.25,1.33
2017-10-25,1.21,1.26
2017-07-25,1.21,1.31
2017-04-26,1.05,1.11
2017-02-01,0.93,0.99
2016-10-26,1,1.01
2016-07-26,1.01,1.09
2016-04-27,0.86,0.94
2016-02-03,0.78,0.85
2015-10-29,0.84,0.87
2015-07-29,0.88,0.91
2015-04-29,0.69,0.81
2015-02-02,0.8,0.9
2014-10-24,0.74,0.77
2014-07-25,0.79,0.8
2014-04-23,0.66,0.65
2014-01-31,0.68,0.69
2013-10-25,0.64,0.69
2013-07-23,0.7,0.71
2013-04-24,0.58,0.59
2013-01-30,0.49,0.54
2012-10-24,0.45,0.53
2012-07-24,0.54,0.56
2012-04-25,0.45,0.45
2012-01-31,0.46,0.39
2011-10-26,0.58,0.48
2011-07-26,0.77,0.78
2011-04-27,0.47,0.51
2011-02-02,0.97,0.98
2010-10-27,0.61,0.62
2010-07-28,0.66,0.94
2010-04-27,0.45,0.61
2010-01-29,0.68,0.44
2009-10-27,0.57,0.82
2009-07-30,0.36,0.56
2009-04-28,0.22,0.11
2009-01-27,0.43,0.65
2008-10-21,0.74,0.81
2008-07-22,1,1.03
2008-04-22,0.81,0.8
2008-01-29,0.96,1.08
2007-10-23,0.9,1
2007-07-24,1.08,1.02
2007-04-24,0.82,0.82
2007-01-23,1,1.06
2006-10-24,0.96,0.98
2006-07-25,0.98,0.99
2006-04-25,0.7,0.75
2006-01-24,0.84,0.92
2005-10-25,0.76,0.92
2005-07-26,0.74,0.91
2005-04-26,0.62,0.61
2005-01-25,0.77,0.83
2004-10-19,0.76,0.75
2004-07-20,0.74,0.74
2004-04-20,0.65,0.68
2004-01-27,0.59,0.65
2003-10-21,0.66,0.65
2003-07-22,0.7,0.7
2003-04-22,0.72,0.71
2003-01-28,0.68,0.68
2002-10-22,0.72,0.74
2002-07-23,0.72,0.74
2002-04-23,0.64,0.66
2002-01-22,0.6,0.61
2001-10-23,0.63,0.63
2001-07-24,0.61,0.61
2001-04-24,0.67,0.65
2001-01-23,0.67,0.69
2000-10-24,0.73,0.73
2000-07-25,0.72,0.73
2000-04-25,0.68,0.7
2000-01-25,0.63,0.67
1999-10-26,0.62,0.65
1999-07-27,0.61,0.63
1999-04-27,0.56,0.6
1999-01-26,0.54,0.54
1998-10-20,0.54,0.54
1998-07-21,0.54,0.55
1998-04-21,0.51,0.52
1998-01-27,0.5,0.52
1997-10-21,0.48,0.5
1997-07-22,0.45,0.47
1997-04-22,0.46,0.45
