Date,Estimate,Actual
2022-04-25,None,None
2022-01-25,None,None
2021-04-27,1.99,1.93
2021-01-27,2.55,2.81
2020-10-29,1.41,2.14
2020-07-30,0.55,0.64
2020-04-30,1.69,1.84
2020-01-28,2.46,2.49
2019-10-29,1.9,1.91
2019-07-25,1.94,1.98
2019-04-23,1.84,1.88
2019-01-29,2.15,2.18
2018-10-25,1.68,1.69
2018-07-24,1.73,1.76
2018-04-26,1.6,1.68
2018-01-30,1.95,1.96
2017-10-26,1.5,1.52
2017-07-27,1.51,1.53
2017-04-25,1.43,1.48
2017-01-24,1.76,1.78
2016-10-27,1.37,1.39
2016-07-21,1.37,1.39
2016-04-20,1.2,1.24
2016-01-26,1.55,1.56
2015-10-22,1.23,1.25
2015-07-23,1.17,1.2
2015-04-21,1.08,1.11
2015-01-27,1.45,1.44
2014-10-16,1.14,1.15
2014-07-17,1.08,1.08
2014-04-23,1.08,1.06
2014-01-22,1.22,1.23
2013-10-17,0.99,0.98
2013-07-18,1.03,1
2013-04-24,1.01,1.03
2013-01-23,1.12,1.14
2012-10-17,0.98,0.97
2012-07-18,0.99,0.98
2012-04-17,0.99,0.99
2012-01-24,1.02,1.02
2011-10-19,0.89,0.91
2011-07-19,0.9,0.9
2011-04-19,0.89,0.9
2011-01-25,0.91,0.93
2010-10-19,0.77,0.8
2010-07-20,0.8,0.8
2010-04-20,0.78,0.8
2010-01-26,0.82,0.82
2009-10-20,0.69,0.69
2009-07-21,0.72,0.73
2009-04-20,0.71,0.71
2009-01-27,0.74,0.74
2008-10-16,0.67,0.66
2008-07-17,0.73,0.73
2008-04-17,0.69,0.7
2008-01-23,0.66,0.66
2007-10-17,0.55,0.55
2007-07-19,0.61,0.61
2007-04-18,0.58,0.59
2007-01-25,0.55,0.55
2006-10-17,0.46,0.46
2006-07-20,0.51,0.52
2006-04-20,0.48,0.49
2006-01-26,0.48,0.48
2005-10-18,0.41,0.4
2005-07-19,0.44,0.45
2005-04-19,0.4,0.42
2005-01-26,0.4,0.4
2004-10-14,0.33,0.33
2004-07-15,0.34,0.37
2004-04-15,0.31,0.33
2004-01-29,0.33,0.33
2003-10-16,0.26,0.27
2003-07-15,0.26,0.27
2003-04-16,0.24,0.26
2003-01-27,0.25,0.26
2002-10-16,0.18,0.21
2002-07-16,0.2,0.21
2002-04-17,0.2,0.2
2002-01-28,0.2,0.2
2001-10-17,0.15,0.15
2001-07-17,0.16,0.16
2001-04-18,0.16,0.16
2001-01-29,0.16,0.17
2000-10-17,0.13,0.13
2000-07-20,0.13,0.13
2000-04-18,0.13,0.13
2000-01-27,0.13,0.13
1999-10-19,0.09,0.1
1999-07-21,0.09,0.1
1999-04-20,0.08,0.09
1999-01-28,0.11,0.11
1998-10-12,0.09,0.09
1998-07-13,0.09,0.09
1998-04-13,0.09,0.09
1998-01-14,0.09,0.1
1997-10-13,0.08,0.08
1997-07-14,0.08,0.08
1997-04-14,0.08,0.08
1997-01-13,0.08,0.08
