Date,Estimate,Actual
2022-05-17,None,None
2022-02-16,None,None
2021-11-16,None,None
2021-08-18,1.44,None
2021-05-19,1.34,1.44
2021-02-18,1.37,1.43
2020-11-18,1.46,1.62
2020-08-20,0.83,1.19
2020-05-26,1.16,0.78
2020-02-24,1.08,1.26
2019-11-26,1.18,1.33
2019-08-21,1.02,1.25
2019-05-29,0.99,1.22
2019-02-21,0.8,0.93
2018-11-20,0.91,1.01
2018-08-21,0.79,0.89
2018-05-30,0.83,0.83
2018-03-01,0.39,0.51
2017-12-06,0.64,0.71
2017-08-30,0.6,0.61
2017-06-06,0.55,0.64
2017-02-16,0.56,0.57
2016-11-17,0.64,0.64
2016-08-17,0.6,0.63
2016-05-19,0.56,0.61
2016-02-18,0.49,0.55
2015-11-19,0.64,0.71
2015-08-19,0.46,0.55
2015-05-19,0.65,0.7
2015-02-19,0.49,0.56
2014-11-17,0.77,0.75
2014-11-01,None,None
