Date,Estimate,Actual
2022-01-25,None,None
2021-10-19,None,None
2021-07-28,7.55,None
2021-04-21,6.62,7.49
2021-01-27,5.73,6.03
2020-10-21,5.2,5.67
2020-07-29,4.05,4.78
2020-04-22,3.98,3.98
2020-01-29,3.85,4.01
2019-10-23,3.01,3.18
2019-07-31,3.42,3.62
2019-04-24,3.38,3.7
2019-01-23,3.66,3.87
2018-10-16,3.22,3.36
2018-07-26,4.94,5.31
2018-04-17,4.38,4.79
2018-01-24,3.68,4.34
2017-10-17,3.28,3.46
2017-07-26,3.03,3.11
2017-04-18,2.55,2.8
2017-01-25,2.19,2.24
2016-10-19,1.78,1.81
2016-07-27,1.64,1.8
2016-04-20,1.1,1.18
2016-01-27,1.43,1.57
2015-10-21,1.71,1.82
2015-07-29,1.47,1.5
2015-04-20,1.3,1.4
2015-01-28,1.13,1.19
2014-10-22,0.93,0.96
2014-07-30,1.23,1.25
2014-04-23,1.17,1.26
2014-01-29,1.03,1.1
2013-10-23,0.71,0.81
2013-07-31,0.71,0.8
2013-04-24,0.37,0.44
2013-01-23,0.44,0.45
2012-10-17,0.41,0.53
2012-07-25,0.64,0.6
2012-04-18,0.46,0.5
2012-01-25,0.3,0.34
2011-10-19,0.65,0.63
2011-07-27,1.09,1.14
2011-04-20,1.36,1.45
2011-01-26,1.57,1.74
2010-10-20,1.38,1.52
2010-07-28,0.97,1.17
2010-04-21,0.82,0.94
2010-01-27,0.4,0.47
2009-10-21,-0.08,0.03
2009-07-29,-0.46,-0.45
2009-04-22,-0.66,-0.71
2009-01-28,-0.05,-0.09
2008-10-22,0.25,0.26
2008-07-29,0.4,0.6
2008-04-23,0.94,0.87
2008-03-31,1.28,1.28
2007-04-12,1.06,1.15
2007-01-17,1.11,1.15
2006-10-11,1.03,1.13
2006-07-19,0.83,0.96
2006-04-12,0.62,0.65
2006-01-18,0.38,0.55
2005-10-12,0.3,0.35
2005-07-20,0.44,0.47
2005-04-13,0.43,0.44
2005-01-20,0.53,0.59
2004-10-13,0.58,0.64
2004-07-21,0.26,0.37
2004-04-14,0.1,0.14
2004-01-21,0.05,0.07
2003-10-15,0.03,0.04
2003-07-23,0.02,0.02
2003-04-16,0,0.03
2003-01-22,0,0.02
2002-10-17,0,0.02
2002-07-23,-0.07,-0.06
2002-04-17,-0.17,-0.12
2002-01-24,0,0.03
2001-10-09,0.15,0.21
2001-07-25,0.14,0.28
2001-04-11,0.37,0.33
2001-01-23,0.52,0.58
2000-10-12,0.43,0.48
2000-07-26,0.43,0.45
2000-04-18,0.36,0.37
2000-01-20,0.24,0.33
1999-10-21,0.17,0.19
1999-07-29,0.04,0.09
1999-04-22,-0.17,-0.13
1999-01-28,-0.31,-0.21
1998-10-15,-0.23,-0.23
1998-07-28,-0.02,-0.02
1998-04-16,-0.04,-0.04
1998-01-21,0.04,0.03
1997-10-22,0.03,0.03
1997-07-29,0.02,0.03
1997-04-15,0,-0.04
1997-01-21,0.03,0.03
1996-10-15,0.2,0.19
