Date,Estimate,Actual
2021-10-20,2.5,None
2021-07-19,2.29,2.33
2021-04-19,1.63,1.77
2021-01-21,1.79,2.07
2020-10-19,2.58,2.58
2020-07-20,2.08,2.18
2020-04-20,1.8,1.84
2020-01-21,4.68,4.71
2019-10-16,2.67,2.68
2019-07-17,3.07,3.17
2019-04-16,2.22,2.25
2019-01-22,4.82,4.87
2018-10-16,3.4,3.42
2018-07-18,3.04,3.08
2018-04-17,2.42,2.45
2018-01-18,5.17,5.18
2017-10-17,3.28,3.3
2017-07-18,2.74,2.97
2017-04-18,2.35,2.38
2017-01-19,4.88,5.01
2016-10-17,3.23,3.29
2016-07-18,2.89,2.95
2016-04-18,2.09,2.35
2016-01-19,4.81,4.84
2015-10-19,3.3,3.34
2015-07-20,3.78,3.84
2015-04-20,2.8,2.91
2015-01-20,5.41,5.81
2014-10-20,4.32,3.68
2014-07-17,4.29,4.32
2014-04-16,2.54,2.46
2014-01-21,5.99,6.13
2013-10-16,3.96,3.99
2013-07-17,3.77,3.91
2013-04-18,3.05,3
2013-01-22,5.25,5.39
2012-10-16,3.61,3.62
2012-07-18,3.42,3.51
2012-04-17,2.65,2.78
2012-01-19,4.62,4.71
2011-10-17,3.22,3.28
2011-07-18,3.03,3.09
2011-04-19,2.3,2.41
2011-01-18,4.08,4.18
2010-10-18,2.75,2.82
2010-07-19,2.58,2.61
2010-04-19,1.93,1.97
2010-01-19,3.47,3.59
2009-10-15,2.38,2.4
2009-07-16,2.02,2.32
2009-04-20,1.66,1.7
2009-01-20,3.03,3.28
2008-10-16,2.03,2.05
2008-07-17,1.82,1.98
2008-04-16,1.45,1.65
2008-01-17,2.68,2.8
2007-10-16,1.67,1.68
2007-07-18,1.47,1.5
2007-04-17,1.21,1.21
2007-01-18,2.19,2.26
2006-10-17,1.35,1.45
2006-07-18,1.29,1.3
2006-04-18,1.05,1.08
2006-01-17,1.94,2.11
2005-10-17,1.13,1.26
2005-07-18,1.03,1.12
2005-04-14,0.9,0.85
2005-01-18,1.76,1.81
2004-10-18,1.14,1.17
2004-07-15,1.12,1.16
2004-04-15,0.93,0.93
2004-01-15,1.5,1.56
2003-10-15,1.02,1.02
2003-07-16,0.98,0.97
2003-04-14,0.8,0.79
2003-01-16,1.3,1.34
2002-10-16,0.96,0.99
2002-07-17,0.83,0.89
2002-04-17,0.68,0.68
2002-01-17,1.32,1.33
2001-10-16,0.89,0.9
2001-07-18,1.15,1.21
2001-04-18,0.98,1
2001-01-17,1.46,1.48
2000-10-17,1.08,1.08
2000-07-19,1,1.06
2000-04-18,0.78,0.83
2000-01-19,1.06,1.12
1999-10-20,0.89,0.9
1999-07-19,0.88,0.91
1999-04-21,0.7,0.78
1999-01-21,1.22,1.24
1998-10-20,0.77,0.78
1998-07-20,0.75,0.77
1998-04-20,0.53,0.53
1998-01-20,1.07,1.08
1997-10-20,0.68,0.69
1997-07-21,0.71,0.73
1997-04-23,0.58,0.59
1997-01-21,0.99,0.98
