Date,Estimate,Actual
2022-05-04,None,None
2022-02-09,None,None
2021-05-06,0.96,1.11
2021-02-11,0.89,0.86
2020-10-29,0.87,0.91
2020-07-30,0.94,1.24
2020-04-30,0.96,0.99
2020-02-06,0.85,0.91
2019-10-29,0.91,1.03
2019-08-01,0.92,0.99
2019-05-02,0.95,1.01
2019-02-07,0.88,0.91
2018-10-31,1.06,1.06
2018-08-02,1.05,1.14
2018-05-03,1.08,1.23
2018-02-08,0.96,0.96
2017-10-31,0.94,1.05
2017-08-03,0.92,0.97
2017-05-04,0.99,1.06
2017-02-09,0.85,0.92
2016-11-01,0.87,0.96
2016-08-04,0.91,0.91
2016-05-05,0.94,0.97
2016-02-11,0.75,0.79
2015-11-03,0.84,0.85
2015-08-04,0.92,0.92
2015-05-05,0.92,0.98
2015-02-12,0.93,0.84
2014-10-30,0.92,0.94
2014-07-31,1.02,1.02
2014-05-01,0.97,1.01
2014-02-06,0.82,0.83
2013-11-04,0.89,0.95
2013-08-01,0.97,1
2013-05-02,1.02,0.99
2013-02-05,0.66,0.65
2012-11-01,0.8,0.82
2012-08-02,0.84,0.84
2012-04-26,0.99,0.95
2012-02-02,0.62,0.64
2011-11-03,0.89,0.8
2011-07-28,0.91,0.94
2011-05-04,1.04,1
2011-02-03,0.51,0.51
2010-11-02,0.9,0.9
2010-07-29,0.94,0.79
2010-04-29,0.94,1.09
2010-02-04,0.49,0.46
2009-10-29,0.84,0.94
2009-07-30,0.83,0.92
2009-04-30,0.79,0.84
2009-02-05,0.5,0.47
2008-10-29,0.8,0.89
2008-07-31,0.81,0.82
2008-04-30,0.76,0.81
2008-01-30,0.44,0.44
2007-10-29,0.73,0.76
2007-07-26,0.7,0.75
2007-04-30,0.68,0.8
2007-01-30,0.46,0.45
2006-10-26,0.65,0.7
2006-07-27,0.65,0.67
2006-04-27,0.63,0.68
2006-01-31,0.46,0.47
2005-10-31,0.64,0.66
2005-07-27,0.62,0.62
2005-04-28,0.6,0.61
2005-01-31,0.45,0.45
2004-10-25,0.55,0.59
2004-07-26,0.54,0.57
2004-04-22,0.52,0.53
2004-01-29,0.46,0.46
2003-11-03,0.52,0.56
2003-07-28,0.47,0.5
2003-04-24,0.39,0.4
2003-01-30,0.47,0.47
2002-10-28,0.48,0.49
2002-07-29,0.42,0.42
2002-04-25,0.35,0.35
2002-01-29,0.29,0.33
2001-10-30,0.36,0.4
2001-07-26,0.28,0.28
2001-04-26,0.31,0.3
2001-01-25,0.33,0.35
2000-10-26,0.44,0.45
2000-07-27,0.41,0.41
2000-04-27,0.39,0.4
2000-01-27,0.34,0.34
1999-10-28,0.41,0.42
1999-07-29,0.36,0.38
1999-04-23,0.35,0.36
1999-01-29,0.23,0.23
1998-10-30,0.35,0.35
1998-07-31,0.38,0.35
1998-04-24,0.42,0.42
1998-01-30,0.4,0.39
1997-10-31,0.49,0.52
1997-08-01,0.37,0.42
1997-04-25,0.4,0.39
1997-01-31,0.38,0.39
