Date,Estimate,Actual
2022-05-04,None,None
2022-01-31,None,None
2021-11-01,None,None
2021-05-06,5.04,5.05
2021-02-02,4.13,4.6
2020-11-03,3.88,4.8
2020-08-03,2.32,2.77
2020-05-20,4.1,4.27
2020-02-04,3.56,3.81
2019-10-30,3.6,3.6
2019-07-31,3.01,3.31
2019-05-08,3.66,3.69
2019-01-31,3.16,3.4
2018-10-25,3.28,3.6
2018-07-26,2.89,2.9
2018-05-24,3.56,3.49
2018-02-01,2.94,3.41
2017-10-26,2.8,3.28
2017-07-27,2.83,2.46
2017-05-18,3,3.42
2017-01-25,2.92,3.05
2016-10-27,3.05,2.94
2016-07-27,3.33,3.52
2016-05-04,3.14,2.44
2016-01-27,3.13,3.18
2015-10-29,2.99,3.31
2015-07-29,2.9,3.14
2015-05-12,2.75,2.94
2015-02-05,2.61,2.89
2014-10-28,2.73,2.79
2014-07-31,2.33,2.49
2014-05-12,2.4,2.55
2014-01-30,1.84,1.45
2013-10-24,2.04,2.27
2013-07-25,1.71,2.07
2013-05-07,2.3,1.45
2013-01-31,1.63,1.52
2012-10-25,1.78,1.92
2012-07-26,1.48,1.55
2012-04-30,2.06,2.09
2012-01-30,1.37,1.4
2011-10-25,1.39,1.63
2011-07-28,1.14,1.27
2011-05-03,1.6,1.66
2011-01-31,1.11,1.12
2010-10-26,1.09,1.22
2010-07-30,1.09,1.1
2010-05-03,1.29,1.26
2010-01-26,1.19,1.19
2009-10-27,1.02,1.07
2009-07-28,0.86,1.06
2009-05-04,1.15,1.23
2009-01-26,0.86,1.05
2008-10-28,1.03,1.17
2008-07-23,0.8,0.83
2008-05-05,1,1.04
2008-01-31,0.8,0.79
2007-10-30,0.72,0.82
2007-07-26,0.71,0.74
2007-05-07,0.78,0.85
2007-01-25,0.68,0.79
2006-10-31,0.58,0.66
2006-07-27,0.62,0.65
2006-05-04,0.68,0.68
2006-01-26,0.52,0.57
2005-11-08,0.48,0.49
2005-07-27,0.53,0.55
2005-05-05,0.73,0.85
2005-01-27,0.45,0.49
2004-10-21,0.24,0.29
2004-07-22,0.48,0.48
2004-04-29,0.65,0.73
2004-01-22,0.5,0.41
2003-10-23,0.52,0.53
2003-07-24,0.51,0.53
2003-04-29,0.59,0.62
2003-01-21,0.46,0.5
2002-10-21,0.42,0.42
2002-07-23,0.4,0.42
2002-04-30,0.45,0.48
2002-01-22,0.36,0.38
2001-10-23,0.31,0.32
2001-07-24,0.28,0.28
2001-04-30,0.29,0.31
2001-01-23,0.25,0.24
2000-10-24,0.32,0.22
2000-07-25,0.22,0.22
2000-04-26,0.3,0.22
2000-01-25,0.3,0.21
1999-10-25,0.32,0.27
1999-08-10,0.36,0.31
1999-04-22,0.6,0.47
1999-01-25,0.56,0.32
1998-10-27,0.5,0.25
1998-07-28,0.48,0.28
1998-04-29,0.55,0.57
1998-01-20,0.42,0.43
1997-10-23,0.39,0.4
1997-04-24,0.38,0.41
1997-01-24,0.3,0.28
