Date,Estimate,Actual
2022-05-17,None,None
2022-02-15,None,None
2021-11-30,None,None
2021-05-19,1.53,1.7
2021-02-17,1.47,1.52
2020-12-02,1.58,1.58
2020-08-19,1.35,1.74
2020-05-20,0.99,1.22
2020-02-19,0.92,1.01
2019-12-04,1.13,1.15
2019-08-21,1.1,1.18
2019-05-22,1.1,1.16
2019-02-20,0.97,1.08
2018-12-05,0.78,0.78
2018-08-22,0.92,0.95
2018-05-23,1.08,1.08
2018-02-21,1,1.1
2017-11-29,0.57,0.69
2017-08-16,0.92,0.92
2017-05-17,0.86,0.88
2017-02-15,0.78,0.94
2016-11-30,0.77,0.77
2016-08-17,0.74,0.76
2016-05-18,0.79,0.81
2016-02-17,0.62,0.68
2015-12-02,0.66,0.67
2015-08-19,0.59,0.63
2015-05-20,0.63,0.68
2015-02-18,0.62,0.8
2014-12-03,0.61,0.64
2014-08-20,0.6,0.65
2014-05-21,0.59,0.65
2014-02-19,0.52,0.59
2013-12-04,0.55,0.56
2013-08-21,0.54,0.55
2013-05-22,0.63,0.66
2013-02-20,0.55,0.67
2012-12-05,0.47,0.47
2012-08-22,0.5,0.55
2012-05-23,0.55,0.53
2012-02-22,0.52,0.56
2011-11-30,0.45,0.45
2011-08-17,0.43,0.46
2011-05-18,0.45,0.45
2011-02-16,0.4,0.44
2010-12-01,0.39,0.39
2010-08-18,0.38,0.39
2010-05-19,0.39,0.41
2010-02-17,0.39,0.41
2009-12-02,0.32,0.33
2009-08-19,0.41,0.47
2009-05-20,0.4,0.45
2009-02-18,0.41,0.5
2008-12-03,0.38,0.43
2008-08-20,0.39,0.44
2008-05-21,0.38,0.41
2008-02-20,0.38,0.44
2007-12-06,0.36,0.4
2007-08-22,0.3,0.32
2007-05-23,0.28,0.35
2007-02-21,0.27,0.3
2006-11-29,0.19,0.21
2006-08-16,0.19,0.21
2006-05-17,0.15,0.17
2006-02-15,0.14,0.18
2005-11-30,0.1,0.1
2005-08-17,0.08,0.1
2005-05-18,0.09,0.09
2005-02-16,0.06,0.1
2004-12-01,0.03,0.01
2004-08-18,0.32,0.33
2004-05-19,0.33,0.35
2004-02-23,0.31,0.33
2003-12-03,0.42,0.44
2003-08-20,0.4,0.41
2003-05-21,0.35,0.4
2003-02-19,0.32,0.34
2002-12-04,0.47,0.48
2002-08-21,0.26,0.27
2002-06-04,0.18,0.2
2002-02-20,0.13,0.14
2001-12-03,0.18,0.2
2001-08-22,0.15,0.14
2001-05-23,0.1,0.12
2001-01-26,-0.22,None
2000-12-15,-0.16,None
2000-11-29,0.01,0.08
2000-08-16,0.31,0.3
2000-05-18,0.25,0.27
2000-02-17,0.34,0.34
1999-10-26,0.35,0.36
1999-07-27,0.32,0.34
1999-04-22,0.3,0.3
1999-01-20,0.28,0.28
1998-10-27,0.28,0.29
1998-07-21,0.26,0.27
1998-04-27,0.24,0.25
1998-01-29,0.19,0.18
1997-10-21,0.2,0.21
1997-07-17,0.19,0.19
