Date,Estimate,Actual
2022-04-25,None,None
2022-01-31,None,None
2021-10-26,None,None
2021-08-03,4.08,None
2021-04-27,4.05,3.7
2021-02-02,3.39,3.81
2020-10-28,3.81,4.37
2020-07-28,3.83,4.25
2020-04-30,3.76,4.17
2020-01-30,3.47,3.64
2019-10-29,3.53,3.66
2019-07-30,3.59,3.97
2019-04-30,3.48,3.56
2019-01-29,3.27,3.42
2018-10-30,3.45,3.69
2018-07-26,3.54,3.83
2018-04-24,3.24,3.47
2018-02-01,3.03,2.89
2017-10-25,3.11,3.27
2017-07-25,3.11,3.27
2017-04-26,3,3.15
2017-02-02,2.79,2.89
2016-10-27,2.79,3.02
2016-07-27,2.74,2.84
2016-04-28,2.6,2.9
2016-01-28,2.29,2.61
2015-10-28,2.38,2.72
2015-07-30,2.43,2.57
2015-04-21,2.1,2.48
2015-01-27,2.05,2.16
2014-10-27,2.11,2.3
2014-07-29,2.07,2.37
2014-04-22,1.94,1.87
2014-01-28,1.68,1.82
2013-10-22,1.77,1.94
2013-07-30,1.74,1.89
2013-04-23,1.84,1.96
2013-01-23,1.38,1.4
2012-10-23,1.47,1.67
2012-07-26,1.54,1.83
2012-04-24,1.45,1.61
2012-01-26,1.22,1.21
2011-10-24,1.29,1.4
2011-07-29,1.28,1.37
2011-04-20,1.29,1.34
2011-01-24,1.11,1.17
2010-10-25,1.27,1.36
2010-07-29,1.3,1.38
2010-04-21,1.23,1.3
2010-01-25,1.12,1.05
2009-10-21,1.27,1.49
2009-07-27,1.16,1.29
2009-04-23,1.15,1.08
2009-01-26,1.07,1.06
2008-10-22,1.08,1.23
2008-07-28,1.02,1.14
2008-04-24,1.04,1.12
2008-01-24,0.97,1
2007-10-24,1.03,1.08
2007-07-26,1.06,1.12
2007-04-23,1.08,1.08
2007-01-25,0.95,0.9
2006-10-23,0.98,1.04
2006-07-20,0.94,1.05
2006-04-18,0.89,0.91
2006-01-26,0.76,0.75
2005-10-19,0.82,0.85
2005-07-19,0.72,0.88
2005-04-21,0.67,0.72
2005-01-27,0.61,0.58
2004-10-20,0.62,0.64
2004-07-22,0.6,0.62
2004-04-22,0.55,0.57
2004-01-22,0.48,0.46
2003-10-21,0.51,0.53
2003-07-22,0.46,0.49
2003-04-22,0.39,0.42
2003-01-23,0.35,0.35
2002-10-23,0.32,0.34
2002-07-24,0.35,0.38
2002-04-25,0.32,0.32
2002-01-23,0.31,0.3
2001-10-25,0.29,0.3
2001-07-26,0.28,0.3
2001-04-26,0.27,0.28
2001-01-24,0.25,0.24
2000-10-26,0.27,0.29
2000-07-26,0.27,0.28
2000-04-25,0.25,0.25
2000-01-25,0.25,0.26
1999-10-20,0.24,0.28
1999-07-12,0.23,0.25
1999-04-20,0.22,0.23
1999-01-28,0.21,0.23
1998-10-27,0.2,0.21
1998-07-22,0.18,0.21
1998-04-22,0.17,0.18
1998-01-22,0.17,0.17
1997-10-22,0.17,0.17
1997-07-15,0.18,0.18
