Date,Estimate,Actual
2022-01-25,None,None
2021-10-26,None,None
2021-07-28,2.96,None
2021-04-28,2.54,2.66
2021-01-27,2.48,2.63
2020-10-28,2.38,2.51
2020-07-29,1.33,1.53
2020-04-29,2.25,2.58
2020-01-29,2.28,2.55
2019-10-23,2.59,2.49
2019-07-24,2.79,2.7
2019-04-24,2.18,2.51
2019-01-24,2.29,2.57
2018-10-24,2.44,2.52
2018-07-25,2.33,2.5
2018-04-25,1.77,1.93
2018-01-24,1.57,1.69
2017-10-25,1.64,1.75
2017-07-26,1.65,1.71
2017-04-26,1.36,1.48
2017-01-25,1.36,1.42
2016-10-26,1.45,1.55
2016-07-27,1.35,1.36
2016-04-21,0.97,1.29
2016-01-27,1.23,1.2
2015-10-28,1.41,1.49
2015-07-27,1.42,1.41
2015-04-29,1,1
2015-01-26,1.63,1.64
2014-10-22,1.83,1.79
2014-07-23,1.74,1.79
2014-04-23,1.15,1.17
2014-01-22,1.5,1.64
2013-10-23,1.39,1.53
2013-07-23,1.49,1.46
2013-04-23,1.17,1.22
2013-01-22,1.19,1.3
2012-10-23,1.23,1.24
2012-07-24,1.53,1.6
2012-04-24,1.12,1.23
2012-01-24,1.4,1.42
2011-10-26,1.41,1.59
2011-07-26,1.29,1.38
2011-04-27,0.9,1
2011-01-25,1.05,1
2010-10-27,1.1,1.19
2010-07-27,0.99,1.04
2010-04-27,0.67,0.75
2010-01-27,0.84,0.82
2009-10-27,0.79,0.81
2009-07-28,0.64,0.66
2009-04-21,0.55,0.47
2009-01-27,1.18,1.21
2008-10-21,1.21,1.37
2008-07-22,1.05,1.18
2008-04-22,0.78,0.78
2008-01-22,0.9,1.02
2007-10-24,1.02,1.02
2007-07-25,0.94,0.98
2007-04-25,0.7,0.71
2007-01-24,0.96,0.95
2006-10-25,0.81,1.02
2006-07-26,0.92,0.89
2006-04-26,0.68,0.72
2006-01-25,0.75,0.87
2005-10-26,0.74,0.73
2005-07-27,0.65,0.75
2005-04-27,0.48,0.47
2005-01-26,0.63,0.65
2004-10-20,0.54,0.59
2004-07-28,0.46,0.54
2004-04-21,0.3,0.4
2004-01-28,0.37,0.43
2003-10-29,0.34,0.35
2003-07-23,0.37,0.35
2003-04-23,0.21,0.22
2003-01-29,0.3,0.33
2002-10-23,0.32,0.32
2002-07-24,0.31,0.31
2002-04-24,0.23,0.22
2002-01-23,0.23,0.3
2001-10-24,0.21,0.2
2001-07-25,0.28,0.28
2001-04-25,0.1,0.16
2001-01-24,0.07,0.11
2000-10-25,0.34,0.14
2000-07-26,0.24,0.26
2000-04-26,0.05,0.04
2000-01-26,0.12,0.08
1999-10-27,0.12,0.13
1999-07-28,0.21,0.2
1999-04-28,0.28,0.3
1999-01-27,0.43,0.42
1998-10-28,0.47,0.4
1998-07-29,0.47,0.48
1998-04-22,0.43,0.48
1998-01-28,0.56,0.54
1997-10-22,0.54,0.54
1997-07-23,0.54,0.54
1997-04-23,0.48,0.47
