Date,Estimate,Actual
2021-07-27,1.19,None
2021-04-27,1.01,1.06
2021-02-18,1.09,1.13
2020-11-02,1.02,1.09
2020-07-30,0.81,0.88
2020-05-06,0.92,0.93
2020-02-13,1.15,1.19
2019-10-23,1.14,1.19
2019-07-25,1.08,1.11
2019-04-25,0.92,0.94
2019-02-14,1.06,1.13
2018-10-25,1.11,1.15
2018-07-25,0.99,1.01
2018-04-20,0.83,0.91
2018-02-15,0.83,0.85
2017-10-26,0.88,0.9
2017-07-26,0.81,0.81
2017-04-26,0.66,0.66
2017-02-16,0.77,0.76
2016-10-26,0.8,0.84
2016-07-27,0.71,0.74
2016-04-28,0.55,0.58
2016-02-18,0.68,0.71
2015-10-27,0.71,0.75
2015-07-23,0.63,0.67
2015-04-29,0.48,0.49
2015-02-17,0.6,0.67
2014-10-29,0.68,0.72
2014-07-29,0.59,0.6
2014-04-24,0.44,0.49
2014-02-18,0.61,0.56
2013-10-29,0.62,0.65
2013-07-30,0.55,0.54
2013-04-24,0.41,0.4
2013-02-14,0.6,0.57
2012-10-31,0.6,0.61
2012-07-26,0.52,0.52
2012-04-26,0.4,0.38
2012-02-16,0.6,0.6
2011-10-27,0.61,0.63
2011-07-28,0.55,0.5
2011-04-28,0.41,0.39
2011-02-17,0.54,0.6
2010-10-28,0.58,0.55
2010-07-29,0.54,0.54
2010-04-29,0.43,0.41
2010-02-16,0.48,0.52
2009-10-29,0.53,0.54
2009-07-30,0.54,0.52
2009-04-29,0.41,0.42
2009-02-12,0.48,0.49
2008-10-30,0.62,0.63
2008-07-29,0.59,0.63
2008-04-29,0.46,0.47
2008-02-13,0.51,0.54
2007-10-26,0.59,0.54
2007-07-31,0.52,0.56
2007-04-27,0.36,0.43
2007-02-08,0.46,0.47
2006-10-25,0.48,0.55
2006-07-28,0.43,0.45
2006-04-27,0.3,0.35
2006-02-14,0.4,0.46
2005-10-27,0.43,0.45
2005-07-28,0.4,0.38
2005-04-28,0.28,0.26
2005-02-10,0.38,0.39
2004-10-28,0.41,0.4
2004-07-29,0.37,0.37
2004-04-29,0.26,0.25
2004-02-12,0.33,0.39
2003-10-30,0.37,0.35
2003-08-05,0.34,0.32
2003-04-29,0.23,0.2
2003-02-18,0.34,0.39
2002-10-31,0.38,0.38
2002-08-01,0.35,0.35
2002-05-07,0.26,0.25
2002-02-26,0.26,0.25
2001-11-07,0.37,0.36
2001-08-08,0.34,0.33
2001-05-09,0.25,0.24
2001-03-08,0.31,0.29
2000-11-06,0.33,0.33
2000-08-08,0.31,0.32
2000-05-10,0.24,0.26
2000-03-27,0.35,0.32
1999-11-09,0.46,0.44
1999-08-03,0.61,0.58
1999-05-06,0.62,0.64
1999-02-25,0.57,0.58
1998-11-13,0.51,0.49
1998-07-21,0.54,0.53
1998-04-29,0.45,0.52
1998-02-25,0.45,0.45
1997-11-11,0.46,0.47
1997-08-07,0.41,0.43
1997-05-12,0.32,0.32
1997-03-07,0.32,0.32
1996-11-12,0.33,0.32
