Date,Estimate,Actual
2022-05-02,None,None
2022-02-09,None,None
2021-11-02,None,None
2021-08-03,4.1,None
2021-05-04,4.34,4.79
2021-02-11,3.8,4.46
2020-11-03,2.81,3.27
2020-07-28,2.28,2.41
2020-04-28,2.64,2.67
2020-02-13,3.65,3.56
2019-10-29,3.28,3.43
2019-07-30,2.89,3.02
2019-04-30,2.88,2.92
2019-02-14,2.94,3.1
2018-11-06,2.6,2.88
2018-08-07,2.23,2.48
2018-05-08,2.05,2.56
2018-02-22,2.12,2.33
2017-11-07,1.73,1.87
2017-08-08,1.48,1.51
2017-05-09,1.3,1.37
2017-02-23,1.73,1.93
2016-11-15,1.41,1.43
2016-08-09,1.06,1.34
2016-05-10,1.22,1.01
2016-02-25,1.47,1.51
2015-11-10,1.23,1.39
2015-08-11,1.18,1.05
2015-05-13,1.12,1.39
2015-03-17,1.19,1.15
2014-11-04,0.87,0.93
2014-08-05,0.82,0.84
2014-05-06,0.9,0.91
2014-02-19,0.77,0.82
2013-11-05,0.66,0.76
2013-08-06,0.64,0.6
2013-05-02,0.63,0.46
2013-02-12,0.67,0.68
2012-11-06,0.63,0.69
2012-07-31,0.61,0.58
2012-04-27,0.57,0.58
2012-02-14,0.61,0.63
2011-11-08,0.6,0.64
2011-08-04,0.59,0.61
2011-05-04,0.47,0.56
2011-02-15,0.49,0.51
2010-11-04,0.41,0.46
2010-08-05,0.35,0.4
2010-05-04,0.31,0.44
2010-02-09,0.25,0.33
2009-11-04,0.21,0.23
2009-08-04,0.2,0.19
2009-05-05,0.16,0.18
2009-02-17,0.31,0.4
2008-10-29,0.4,0.41
2008-07-24,0.45,0.44
2008-04-23,0.45,0.45
2008-02-25,0.43,0.45
2007-10-22,0.38,0.43
2007-07-25,0.39,0.37
2007-04-30,0.36,0.4
2007-02-14,0.41,0.42
2006-11-01,0.34,0.4
2006-07-26,0.37,0.39
2006-04-26,0.39,0.35
2006-02-08,0.39,0.4
2005-11-01,0.37,0.41
2005-07-27,0.45,0.37
2005-05-04,0.44,0.37
2005-02-09,0.44,0.44
2004-10-27,0.42,0.43
2004-07-28,0.39,0.41
2004-04-28,0.34,0.39
2004-02-11,0.33,0.34
2003-10-23,0.32,0.32
2003-07-28,0.3,0.31
2003-04-17,0.28,0.31
2003-02-12,0.29,0.29
2002-10-18,0.26,0.28
2002-07-19,0.23,0.24
2002-04-19,0.23,0.23
2002-02-04,0.23,0.22
2001-10-24,0.22,0.24
2001-07-20,0.26,0.21
2001-04-24,0.23,0.24
2001-02-08,0.36,0.25
2000-10-19,0.3,0.34
2000-07-20,0.3,0.31
2000-04-20,0.23,0.22
2000-02-16,0.29,0.29
1999-10-27,0.25,0.28
1999-07-21,0.23,0.24
1999-04-26,0.19,0.2
1999-02-25,0.2,0.13
1998-10-21,0.22,0.2
1998-07-22,0.2,0.2
1998-04-22,0.18,0.19
1998-03-04,0.2,0.21
1997-10-15,0.18,0.18
1997-07-15,0.16,0.18
