Date,Estimate,Actual
2022-05-18,None,None
2022-02-02,None,None
2021-10-27,None,None
2021-08-03,0.86,None
2021-05-20,-0.73,0.38
2021-02-04,1.63,1.67
2020-10-29,0.9,1.44
2020-08-04,-1.72,-1.82
2020-05-27,-0.4,-0.68
2020-02-04,2.45,2.86
2019-11-07,2.39,2.55
2019-07-30,1.66,1.77
2019-05-14,0.9,1.07
2019-02-05,2.15,2.32
2018-11-06,2.16,2.26
2018-07-31,1.36,1.54
2018-05-23,0.83,0.9
2018-02-01,1.87,2.03
2017-11-02,1.89,1.99
2017-08-08,0.94,1.11
2017-05-18,0.78,0.89
2017-02-02,1.64,1.86
2016-11-10,1.71,1.9
2016-08-10,0.89,1.06
2016-05-12,0.83,0.88
2016-02-04,2.13,2.27
2015-11-05,1.74,2.13
2015-08-05,0.99,1.09
2015-05-13,1.32,1.41
2015-02-04,2.5,2.41
2014-10-29,2.05,2.25
2014-08-06,1.76,1.83
2014-05-09,1.63,1.69
2014-02-05,2.51,2.57
2013-11-06,2.2,2.23
2013-08-07,1.94,1.94
2013-05-23,1.3,1.41
2013-02-06,2.19,2.4
2012-11-02,2.15,2.45
2012-08-08,1.78,2.03
2012-05-22,0.84,0.99
2012-02-08,1.67,1.78
2011-11-09,2.24,2.46
2011-08-10,1.46,1.9
2011-05-25,0.79,0.74
2011-02-09,1.29,1.72
2010-11-10,1.71,2.09
2010-08-04,0.89,1.21
2010-05-19,0.64,1.14
2010-02-03,1.01,1.1
2009-11-03,1.31,1.75
2009-08-04,0.5,0.76
2009-05-27,0.4,0.86
2009-02-04,0.86,1.05
2008-11-05,1.25,1.58
2008-08-06,0.72,0.93
2008-05-28,0.65,1
2008-02-06,0.77,1.08
2007-11-07,1.03,1.09
2007-08-08,0.85,0.82
2007-05-30,0.62,0.68
2007-02-07,0.92,1.03
2006-11-08,1.06,1.28
2006-08-08,0.67,0.74
2006-05-25,0.57,0.58
2006-02-07,0.76,0.84
2005-11-04,0.9,0.97
2005-08-09,0.36,0.48
2005-06-10,0.8,0.81
2005-02-02,0.72,0.72
2004-11-03,0.73,0.76
2004-08-04,0.11,0.14
2004-05-26,0.78,0.79
2004-02-04,0.47,0.47
2003-11-05,0.51,0.52
2003-08-06,0.04,0.04
2003-05-21,0.77,0.77
2003-02-06,0.47,0.47
2002-11-06,0.51,0.52
2002-08-07,0.06,0.09
2002-05-22,0.44,0.45
2002-02-07,0.44,0.44
2001-11-06,0.51,0.52
2001-08-08,0.3,0.3
2001-05-23,0.43,0.44
2001-02-08,0.51,0.52
2000-11-08,0.5,0.5
2000-08-09,0.24,0.25
2000-05-24,0.32,0.32
2000-02-10,0.33,0.33
1999-11-09,0.56,0.56
1999-08-10,0.24,0.28
1999-05-25,0.27,0.27
1999-02-02,0.25,0.25
1998-11-05,0.52,0.5
1998-08-04,0.2,0.23
1998-05-19,0.28,0.29
1998-02-03,0.27,0.29
1997-11-04,0.43,0.45
1997-08-04,0.15,0.17
