Date,Estimate,Actual
2022-04-18,None,None
2022-01-25,None,None
2021-10-19,2.36,None
2021-07-21,2.27,2.48
2021-04-20,2.34,2.59
2021-01-26,1.82,1.86
2020-10-13,1.98,2.2
2020-07-16,1.5,1.67
2020-04-14,2,2.3
2020-01-22,1.87,1.88
2019-10-15,2.01,2.12
2019-07-16,2.46,2.58
2019-04-16,2.04,2.1
2019-01-22,1.95,1.97
2018-10-16,2.03,2.05
2018-07-17,2.07,2.1
2018-04-17,2.02,2.06
2018-01-23,1.72,1.74
2017-10-17,1.8,1.9
2017-07-18,1.8,1.83
2017-04-18,1.77,1.83
2017-01-24,1.56,1.58
2016-10-18,1.66,1.68
2016-07-19,1.68,1.74
2016-04-19,1.65,1.68
2016-01-26,1.42,1.44
2015-10-13,1.45,1.49
2015-07-14,1.67,1.71
2015-04-14,1.54,1.56
2015-01-20,1.25,1.27
2014-10-14,1.45,1.5
2014-07-15,1.55,1.66
2014-04-15,1.48,1.54
2014-01-21,1.2,1.24
2013-10-15,1.32,1.36
2013-07-16,1.39,1.48
2013-04-16,1.4,1.44
2013-01-22,1.17,1.19
2012-10-16,1.21,1.25
2012-07-17,1.29,1.3
2012-04-17,1.35,1.37
2012-01-24,1.09,1.13
2011-10-18,1.21,1.24
2011-07-19,1.24,1.28
2011-04-19,1.26,1.35
2011-01-25,1.03,1.03
2010-10-19,1.15,1.23
2010-07-20,1.21,1.21
2010-04-20,1.27,1.29
2010-01-26,0.97,1.02
2009-10-13,1.13,1.2
2009-07-14,1.12,1.15
2009-04-14,1.22,1.26
2009-01-20,0.92,0.94
2008-10-14,1.11,1.17
2008-07-15,1.12,1.18
2008-04-15,1.2,1.26
2008-01-22,0.86,0.88
2007-10-16,0.99,1.06
2007-07-17,1,1.05
2007-04-17,1.05,1.16
2007-01-23,0.79,0.81
2006-10-17,0.93,0.98
2006-07-18,0.97,0.98
2006-04-18,0.98,0.99
2006-01-24,0.73,0.73
2005-10-18,0.86,0.87
2005-07-19,0.91,0.93
2005-04-19,0.92,0.97
2005-01-25,0.64,0.67
2004-10-12,0.76,0.78
2004-07-13,0.79,0.82
2004-04-13,0.8,0.83
2004-01-20,0.56,0.57
2003-10-14,0.68,0.69
2003-07-15,0.69,0.7
2003-04-15,0.68,0.69
2003-01-21,0.47,0.46
2002-10-15,0.59,0.57
2002-07-16,0.58,0.6
2002-04-16,0.58,0.59
2002-01-22,0.39,0.39
2001-10-16,0.48,0.5
2001-07-17,0.53,0.51
2001-04-17,0.52,0.5
2001-01-23,0.32,0.33
2000-10-17,0.44,0.45
2000-07-18,0.46,0.47
2000-04-18,0.45,0.47
2000-01-25,0.28,0.28
1999-10-19,0.39,0.4
1999-07-20,0.41,0.42
1999-04-20,0.4,0.41
1999-01-26,0.25,0.25
1998-10-13,0.35,0.35
1998-07-14,0.37,0.38
1998-04-14,0.37,0.37
1998-01-20,0.23,0.24
1997-10-14,0.32,0.32
1997-07-15,0.34,0.34
