Date,Estimate,Actual
2021-07-29,3.99,None
2021-04-29,3.62,3.85
2021-02-03,3.2,3.24
2020-10-28,2.77,3.03
2020-08-03,2.42,2.73
2020-05-05,2.28,2.47
2020-02-04,2.59,2.66
2019-10-30,2.2,2.48
2019-08-05,1.74,1.78
2019-05-06,1.67,1.8
2019-01-29,2.2,2.44
2018-10-29,2.21,2.46
2018-07-30,2.14,2.22
2018-04-26,1.99,2.02
2018-01-25,1.73,1.97
2017-10-26,1.64,1.8
2017-07-27,1.59,1.64
2017-04-27,1.55,1.62
2017-01-26,1.39,1.52
2016-10-20,1.03,1.16
2016-07-28,1.42,1.77
2016-04-26,0.98,1.15
2016-01-28,0.86,1.04
2015-10-21,0.56,0.71
2015-07-30,0.91,0.99
2015-04-23,0.76,0.84
2015-01-22,0.52,0.68
2014-10-23,0.46,0.47
2014-07-24,0.86,0.8
2014-04-24,1.12,1.23
2014-01-23,0.8,0.85
2013-10-24,0.66,0.68
2013-07-25,0.79,0.82
2013-04-25,0.86,1.01
2013-01-24,0.56,0.63
2012-10-25,0.89,0.84
2012-07-26,1.31,1.49
2012-04-26,1.1,1.27
2012-01-26,0.66,0.72
2011-10-27,1.17,1.17
2011-07-28,1.37,1.5
2011-04-28,1.24,1.31
2011-01-27,1.05,1.1
2010-10-28,0.86,0.99
2010-07-29,0.6,0.7
2010-04-29,0.35,0.41
2010-01-28,0.27,0.28
2009-10-29,0.02,0.15
2009-07-23,-0.15,-0.09
2009-04-23,-0.26,-0.34
2009-01-29,-0.07,-0.12
2008-10-30,0.34,0.32
2008-07-31,0.57,0.6
2008-04-24,0.63,0.67
2008-01-24,0.7,0.75
2007-10-25,0.76,0.76
2007-07-26,0.85,0.9
2007-04-26,0.78,0.84
2007-02-05,0.71,0.72
2007-01-29,0.61,0.65
2006-04-27,0.56,0.63
2006-01-26,0.47,0.5
2005-10-27,0.48,0.5
2005-07-28,0.48,0.52
2005-04-28,0.56,0.61
2005-01-20,0.59,0.61
2004-10-21,0.57,0.58
2004-07-29,0.45,0.48
2004-04-21,0.29,0.33
2004-01-22,0.19,0.22
2003-10-22,0.17,0.18
2003-07-24,0.15,0.15
2003-04-23,0.12,0.14
2003-01-23,0.14,0.15
2002-10-22,0.23,0.23
2002-07-30,0.2,0.23
2002-04-18,0.15,0.17
2002-01-23,0.24,0.25
2001-10-18,0.43,0.44
2001-07-31,0.26,0.29
2001-04-18,0.44,0.48
2001-01-17,0.55,0.57
2000-10-12,0.51,0.54
2000-07-27,0.43,0.47
2000-04-13,0.32,0.38
2000-01-13,0.24,0.26
1999-10-14,0.16,0.19
1999-07-28,0.13,0.14
1999-04-14,0.07,0.12
1999-01-19,0.05,0.06
1998-10-15,0.07,0.06
1998-07-28,0.12,0.12
1998-04-16,0.17,0.18
1998-01-20,0.3,0.3
1997-10-21,0.26,0.28
1997-07-29,0.23,0.24
1997-04-15,0.21,0.22
1997-01-16,0.2,0.2
1996-10-17,0.24,0.23
1996-08-08,0.32,0.31
