Date,Estimate,Actual
2022-05-02,None,None
2022-02-07,None,None
2021-05-04,1.05,2
2021-02-09,0.82,1.59
2020-11-03,0.53,0.91
2020-08-04,0.81,1.2
2020-05-07,0.32,1.2
2020-02-04,0.81,1.18
2019-10-31,0.43,0.7
2019-07-30,1.18,1.45
2019-05-07,0.53,0.58
2019-02-05,1.25,1.2
2018-11-01,0.62,0.85
2018-08-01,0.96,1.03
2018-05-08,0.58,0.72
2018-02-06,1.32,1.17
2017-11-02,0.52,0.65
2017-08-08,0.83,0.88
2017-05-04,0.6,0.6
2017-02-02,0.98,0.97
2016-11-03,0.5,0.58
2016-08-04,0.68,0.71
2016-05-05,0.44,0.61
2016-02-04,0.88,0.92
2015-11-05,0.42,0.45
2015-07-30,0.63,0.65
2015-05-07,0.37,0.37
2015-02-05,0.8,0.72
2014-11-06,0.4,0.44
2014-08-05,0.56,0.58
2014-05-01,0.37,0.4
2014-02-06,0.68,0.65
2013-11-07,0.39,0.4
2013-08-02,0.52,0.49
2013-05-02,0.4,0.38
2013-02-07,0.59,0.61
2012-11-02,0.35,0.33
2012-08-03,0.41,0.43
2012-05-03,0.35,0.36
2012-02-07,0.47,0.46
2011-11-01,0.29,0.31
2011-08-02,0.31,0.32
2011-05-05,0.29,0.29
2011-02-07,0.38,0.39
2010-11-03,0.23,0.23
2010-08-09,0.22,0.24
2010-05-05,0.19,0.24
2010-02-09,0.26,0.28
2009-10-30,0.14,0.21
2009-08-04,0.17,0.18
2009-05-08,0.12,0.21
2009-02-05,0.32,0.35
2008-10-30,0.12,0.19
2008-07-30,0.23,0.3
2008-05-08,0.09,0.14
2008-02-07,0.36,0.37
2007-10-30,0.11,0.11
2007-07-31,0.22,0.17
2007-05-03,0.07,0.08
2007-02-06,0.22,0.2
2006-10-31,0.07,0.1
2006-08-01,0.15,0.18
2006-05-02,0.03,0.1
2006-02-07,0.16,0.16
2005-10-27,0.03,0.06
2005-07-28,0.14,0.12
2005-05-03,0.07,0.03
2005-02-03,0.17,0.14
2004-10-27,0.05,0.05
2004-07-23,0.09,0.12
2004-04-29,0.06,0.09
2004-02-05,0.17,0.18
2003-10-30,0.07,0.07
2003-07-31,0.1,0.1
2003-05-06,0.04,0.04
2003-02-06,0.11,0.11
2002-10-30,0.12,0.15
2002-07-18,0.14,0.17
2002-04-24,0.05,0.07
2002-01-22,0.13,0.17
2001-10-30,0.13,0.12
2001-07-19,0.11,0.16
2001-04-17,-0.03,0.01
2001-01-17,0.01,0.03
2000-10-31,0.05,0.04
2000-07-12,0.07,0.13
2000-04-11,0.13,0.13
2000-01-11,0.21,0.22
1999-10-29,0.24,0.2
1999-07-15,0.27,0.26
1999-04-15,0.27,0.27
1999-01-19,0.29,0.29
1998-11-12,0.24,0.23
1998-07-16,0.22,0.22
1998-04-16,0.23,0.23
1998-01-20,0.25,0.25
1997-11-12,0.16,0.17
1997-07-17,0.17,0.18
1997-04-17,0.17,0.18
1997-01-16,0.17,0.19
