Date,Estimate,Actual
2021-08-23,1.13,None
2021-05-27,0.94,1.03
2021-02-25,1.07,1.18
2020-11-24,0.96,1.04
2020-08-25,0.9,0.98
2020-05-27,0.8,0.85
2020-02-27,0.89,0.92
2019-11-26,0.72,0.78
2019-08-27,0.61,0.65
2019-05-23,0.47,0.45
2019-02-28,0.42,0.46
2018-11-20,0.27,0.29
2018-08-23,0.16,0.19
2018-05-24,0.03,0.06
2018-03-06,-0.11,-0.09
2017-11-28,-0.13,-0.12
2017-08-24,-0.15,-0.11
2017-05-18,-0.24,-0.16
2017-03-02,-0.34,-0.28
2016-11-29,-0.24,-0.18
2016-08-25,-0.13,0.05
2016-05-19,-0.14,-0.1
2016-02-25,0.11,0.21
2015-11-19,0.08,0.14
2015-08-27,0.17,0.19
2015-05-19,0.28,0.3
2015-02-26,0.24,0.25
2014-11-20,0.22,0.25
2014-08-14,0.28,0.35
2014-05-15,0.21,0.32
2014-02-26,0.34,0.4
2013-11-21,0.39,0.41
2013-08-22,0.42,0.45
2013-05-16,0.45,0.42
2013-02-25,0.5,0.53
2012-11-15,0.43,0.47
2012-08-23,0.49,0.48
2012-05-17,0.47,0.47
2012-02-23,0.45,0.46
2011-11-15,0.41,0.44
2011-08-18,0.41,0.44
2011-05-19,0.37,0.4
2011-02-24,0.34,0.35
2010-11-18,0.32,0.32
2010-08-12,0.27,0.36
2010-05-19,0.22,0.29
2010-02-23,0.23,0.3
2009-11-17,0.23,0.27
2009-08-13,0.19,0.24
2009-05-21,0.08,0.18
2009-02-26,0.21,0.31
2008-11-20,0.53,0.56
2008-08-14,0.52,0.56
2008-05-15,0.48,0.5
2008-02-26,0.54,0.52
2007-11-15,0.47,0.49
2007-08-16,0.43,0.44
2007-06-08,0.44,0.44
2007-06-04,0.38,0.39
2006-05-18,0.31,0.32
2006-02-28,0.35,0.37
2005-11-17,0.3,0.31
2005-08-18,0.24,0.29
2005-05-19,0.28,0.3
2005-02-22,0.28,0.3
2004-11-18,0.17,0.38
2004-08-19,0.15,0.34
2004-05-18,0.15,0.41
2004-02-26,0.15,0.45
2003-11-20,0.07,0.2
2003-08-21,0.05,0.11
2003-05-22,0.02,0.07
2003-02-25,0.03,0.04
2002-11-21,0.02,0.03
2002-08-15,0.05,0.07
2002-05-16,0.07,0.08
2002-02-21,0.13,0.16
2001-11-15,0.09,0.09
2001-08-16,0.12,0.13
2001-05-17,0.12,0.14
2001-02-22,0.13,0.14
2000-11-16,0.08,0.1
2000-08-17,0.1,0.11
2000-05-18,0.11,0.12
2000-02-24,0.1,0.12
1999-11-23,0.03,0.07
1999-08-26,0.03,0.02
1999-05-28,0.04,0.04
1999-02-24,0.13,0.13
1998-11-19,0.11,0.11
1998-08-20,0.14,0.14
1998-05-21,0.13,0.14
1998-02-25,0.14,0.15
1997-11-20,0.09,0.1
1997-08-21,0.08,0.09
1997-05-23,0.03,0.03
1997-02-26,0.04,0.03
1996-11-21,0.04,0.03
1996-08-15,0.1,0.08
1996-05-16,0.1,0.1
